,name_id,name
804,nm0112374,Nick Broomfield
805,nm1081521,Lars Jessen
806,nm7238520,Kazuyuki Inoue
807,nm0812307,Peter Sohn
808,nm0838499,Martin Sulík
809,nm1415801,Jerusha Hess
810,nm0023207,José Alvarenga Jr.
811,nm0868650,Gabe Torres
812,nm4577642,Ali Vatansever
813,nm0939147,Jing Wong
814,nm4557079,Bess Kargman
815,nm1562901,Jeremy Frindel
816,nm0348181,James Gunn
817,nm3468658,Cinzia Bomoll
818,nm1436684,Milagros Mumenthaler
819,nm0615592,Andy Muschietti
820,nm2971253,Dong Shen
821,nm0950506,Jessica Yu
822,nm1135423,Darren Lynn Bousman
823,nm0777050,Günter Schwaiger
824,nm3425760,Chuck Powers
825,nm3334627,Gordan Matic
826,nm4698030,Imanol Rayo
827,nm0299998,Edoardo Gabbriellini
828,nm0362566,Catherine Hardwicke
829,nm0745199,Thilo Rothkirch
830,nm0290725,Belisario Franca
831,nm0343706,Roberta Grossman
832,nm0465617,Will Koopman
833,nm1804518,Donovan Marsh
834,nm0444244,Abdellatif Kechiche
835,nm0299603,Claudio Fäh
836,nm1836315,Marc Meyers
837,nm4942485,Britta Mischer
838,nm0802679,Yuthlert Sippapak
839,nm3537413,Belmin Söylemez
840,nm0299175,Yasuo Furuhata
841,nm1104118,Ki-duk Kim
842,nm2709569,Milos Pusic
843,nm0939147,Jing Wong
844,nm0726136,Kilian Riedhof
845,nm0814271,Il-gon Song
846,nm0764367,Roberto Santucci
847,nm0516360,Ken Loach
848,nm1210360,Alejandro Montiel
849,nm0190389,Mae Czarina Cruz
850,nm1699688,Ersoy Güler
851,nm0530865,Joe Ma
852,nm0249334,Rafael Edholm
853,nm0845964,Santiago Tabernero
854,nm2843043,Jacob Roebuck
855,nm1547925,Poj Arnon
856,nm0946995,Patrick Kong
857,nm0158557,Jirí Chlumský
858,nm0451126,Rustam Khamdamov
859,nm1919975,Tadeu Jungle
860,nm0015295,Zoya Akhtar
861,nm0829537,Jon Stewart
862,nm5559177,Wirat Hengkongdee
863,nm3808308,Marcelo Mesquita
864,nm2289860,Juliano Dornelles
865,nm0659023,Pan Nalin
866,nm1302411,Rasmus A. Sivertsen
867,nm3930122,David Baute
868,nm4082438,Samuel Rondière
869,nm2630323,Justine Triet
870,nm1661334,Amat Escalante
871,nm1882062,Yu Gu
872,nm0709182,Jorge Ramírez Suárez
873,nm2021547,Anthony Chen
874,nm0797213,Harald Siepermann
875,nm0518644,Richard Loncraine
876,nm0180652,Henry Corra
877,nm2287741,Joon-Hwan Jang
878,nm0082526,Peter Billingsley
879,nm3870994,Pankaj Batra
880,nm1317262,Jim O'Hanlon
881,nm0695629,Doug Pray
882,nm2414786,Frasco Mortiz
883,nm4681362,Nareubadee Wetchakam
884,nm1283069,Cathy Garcia-Molina
885,nm0770883,Feo Aladag
886,nm0625080,Alice Nellis
887,nm0298807,Antoine Fuqua
888,nm5662493,Doga Can Anafarta
889,nm1349376,Francis Lawrence
890,nm0005222,Sam Mendes
891,nm1064048,Nikolaj Arcel
892,nm0228542,Christian Ditter
893,nm0505934,Richard Levine
894,nm1349522,Jonathan Levine
895,nm0398555,Ágnes Hranitzky
896,nm1012501,Rupert Wyatt
897,nm0650702,Leland Orser
898,nm0382956,Scott Hicks
899,nm0000985,James L. Brooks
900,nm0742814,Phil Rosenthal
901,nm0032795,Emilio Aragón
902,nm0399630,Menhaj Huda
903,nm0506071,Mark Levinson
904,nm0285683,Howard J. Ford
905,nm0899520,Alexa Visarion
906,nm2151661,Jorge Luquín
907,nm0000881,Michael Bay
908,nm3393440,Carl Tibbetts
909,nm0680846,Todd Phillips
910,nm0462029,Masahiro Kobayashi
911,nm1424878,Ed Gass-Donnelly
912,nm3439064,Tonislav Hristov
913,nm0322242,Jonathan Glazer
914,nm0065449,Jean Becker
915,nm0490487,Andrew Lau
916,nm0280396,Thom Fitzgerald
917,nm1387784,Oliver Ussing
918,nm1139761,Paul Morrell
919,nm4816401,Adil El Arbi
920,nm0375494,Monte Hellman
921,nm0208343,Raymond De Felitta
922,nm0894787,Giovanni Veronesi
923,nm0880297,Andrei Ujica
924,nm0462413,Susan Koch
925,nm0521601,Ye Lou
926,nm0182815,Juan Manuel Cotelo
927,nm0813164,Peter Sollett
928,nm0805449,Josh Slates
929,nm1956394,Brad Leong
930,nm3933643,Lonzo Nzekwe
931,nm1695278,Vicente Villanueva
932,nm3952634,Takayuki Shibasaki
933,nm2553474,Patrick McGrady
934,nm0601680,Nick Moore
935,nm0952583,Benito Zambrano
936,nm1212770,Wenn V. Deramas
937,nm4003301,Richard De Aragues
938,nm4025285,Anmol Arora
939,nm0063357,Anees Bazmee
940,nm0894787,Giovanni Veronesi
941,nm0735705,Alberto Rodríguez
942,nm0393254,Sang-soo Hong
943,nm1098493,Rawson Marshall Thurber
944,nm2257147,Stevan Riley
945,nm0598355,Alexandre Monnier
946,nm0129450,Oswaldo Caldeira
947,nm4287134,Hakki Görgülü
948,nm0469694,Wayne Kramer
949,nm0702518,Julian Pölsler
950,nm4138471,Rosendo Ruíz
951,nm2581482,Oskari Sipola
952,nm1868749,Tarkan Özel
953,nm1171418,Patrick Morris
954,nm2280670,Martha Holmes
955,nm0004541,David Blair
956,nm1503405,Beck Cole
957,nm3322414,Alastair Siddons
958,nm2718478,Firat Gursoy
959,nm0864775,Johnnie To
960,nm0305017,Liz Garbus
961,nm4455487,Joel Heath
962,nm4456505,Yago Leonard
963,nm0003400,Joram Lürsen
964,nm0284524,Naomi Foner
965,nm0720168,Richard Rericha
966,nm0490487,Andrew Lau
967,nm1537157,Ji-hoon Kim
968,nm0807070,Dunya Smirnova
969,nm0835294,Teona Strugar Mitevska
970,nm2026219,Alfredo Soderguit
971,nm2513598,Jelena Bajic Jocic
972,nm0001355,Michael Hoffman
973,nm0601337,Jason Moore
974,nm0764783,Tedi Sarafian
975,nm0072329,Carlos Benpar
976,nm4577722,Wilson Chin
977,nm3566258,Yee-Wei Chai
978,nm0068674,Alejandro Bellame Palacios
979,nm0900154,Stephen Vittoria
980,nm2120452,Yu-Hsien Lin
981,nm1758280,Emilio Portes
982,nm4577722,Wilson Chin
983,nm3254695,Deepu Karunakaran
984,nm1270318,Rik Swartzwelder
985,nm0233078,Brett Donowho
986,nm0150906,Gordon Chan
987,nm1978110,Gabrielle Provaas
988,nm4696905,Rudolf Havlik
989,nm2530692,Macario De Souza
990,nm4701430,Vincas Sruoginis
991,nm4047350,Masaya Fujimori
992,nm1046377,Manny Palo
993,nm5151261,Shamin Desai
994,nm1326535,Sundar C.
995,nm5157066,Triluck Makmeongpad
996,nm1001051,Ho-Cheung Pang
997,nm2545999,Ben Peyser
998,nm3734458,Rupert Goold
999,nm1823283,Kôji Shiraishi
1000,nm0154819,Jeremiah S. Chechik
1001,nm0182450,Leonardo di Costanzo
1002,nm0001392,Peter Jackson
1003,nm0810862,Milos Smídmajer
1004,nm1939777,Kevin Miller
1005,nm1893182,Emilio Ruiz Barrachina
1006,nm5213589,Georgi D. Kostov
1007,nm0457503,Eriko Kitagawa
1008,nm0466153,Hirokazu Koreeda
1009,nm4982827,Hitoshi Takekiyo
1010,nm2391575,David Michôd
1011,nm0902290,Katja von Garnier
1012,nm0132362,Darrel Campbell
1013,nm2633637,Michel Tikhomiroff
1014,nm0065449,Jean Becker
1015,nm2916636,Seán Ó Cualáin
1016,nm2964327,Christine Cynn
1017,nm1362698,Alfonso Sánchez
1018,nm0122741,Ken Burns
1019,nm5267822,Adel Serhan
1020,nm0609549,Greg Mottola
1021,nm2361914,Lourens Blok
1022,nm5042877,Rajan Kumar Patel
1023,nm0664667,Uberto Pasolini
1024,nm0923736,Joss Whedon
1025,nm0678857,Christian Petzold
1026,nm2693746,Sergi Pérez
1027,nm3814074,Tomasz Wasilewski
1028,nm1802294,Banjong Pisanthanakun
1029,nm0333705,Dominik Graf
1030,nm2130235,Mona Achache
1031,nm2043935,Alejandro Rath
1032,nm5588574,Ersin Kana
1033,nm5591142,Mustafa Delaz
1034,nm1387177,Atul Sabharwal
1035,nm4196169,Tolga Bas
1036,nm2014242,Jorge Gil Munarriz
1037,nm0586123,Radu Mihaileanu
1038,nm0905343,Andrucha Waddington
1039,nm0001392,Peter Jackson
1040,nm1989536,Marc Webb
1041,nm0797455,Floria Sigismondi
1042,nm0793944,Takehiko Shinjo
1043,nm0371755,Jimmy Hayward
1044,nm1360908,Philipp Stennert
1045,nm1088868,Gary Wheeler
1046,nm0160157,Christian E. Christiansen
1047,nm0870841,Anh Hung Tran
1048,nm3086049,Vladimir Kott
1049,nm0948572,Christine Yoo
1050,nm1292685,Ben Hickernell
1051,nm0331259,Leonid Gorovets
1052,nm0161152,Oxide Chun Pang
1053,nm0342748,Rajko Grlic
1054,nm0892264,Diego Velasco
1055,nm0134396,Hans Canosa
1056,nm0427037,Antti Jokinen
1057,nm0711745,Mani Ratnam
1058,nm0243231,Jay Duplass
1059,nm0000118,John Carpenter
1060,nm0864775,Johnnie To
1061,nm0771673,Rob Schiller
1062,nm2480587,Charles Ferguson
1063,nm3889354,Gustavo Hernández
1064,nm0104973,Michael Brandt
1065,nm0009190,J.J. Abrams
1066,nm0905592,Jeff Wadlow
1067,nm1035649,Jeong-ho Lee
1068,nm0284308,Sheree Folkson
1069,nm2277869,Marjane Satrapi
1070,nm1353543,Adam Sherman
1071,nm0868219,Guillermo del Toro
1072,nm0839268,Kjell Sundvall
1073,nm3946793,Shlomi Eldar
1074,nm2389985,Nini Bull Robsahm
1075,nm0265856,Francesco Falaschi
1076,nm0342786,Sebastian Grobler
1077,nm1202276,Tina Gordon
1078,nm0938777,Femke Wolting
1079,nm1484768,David L.G. Hughes
1080,nm0133067,Paul Campion
1081,nm0445084,Patrick Keiller
1082,nm1061623,Philippe Claudel
1083,nm0117389,Ryszard Brylski
1084,nm0637835,Rashid Nugmanov
1085,nm2874601,Wayne Holloway
1086,nm0284677,José Henrique Fonseca
1087,nm3032410,Nicholas Smith
1088,nm0293822,Craig Freimond
1089,nm3286588,Tomás Rehorek
1090,nm1135265,Olias Barco
1091,nm0049592,Marius Balchunas
1092,nm2913746,Edry Abdul Halim
1093,nm0456426,Sakari Kirjavainen
1094,nm4047350,Masaya Fujimori
1095,nm1119645,Lynn Shelton
1096,nm1329170,Martin Valente
1097,nm3490418,Pasha Roberts
1098,nm0606835,Nick Morris
1099,nm0057106,David Barrett
1100,nm0951698,Justin Zackham
1101,nm1840943,Peter Templeman
1102,nm2420471,Karen Oganesyan
1103,nm0610938,Andrew Mudge
1104,nm0496046,Christian Lerch
1105,nm3867801,Burak Arliel
1106,nm1502159,Mike Marzuk
1107,nm1390830,Kaspar Munk
1108,nm2034166,Brad Bernstein
1109,nm2318190,Elia Petridis
1110,nm0586281,Takashi Miike
1111,nm1525794,Matthew A. Cherry
1112,nm2756180,George D. Escobar
1113,nm0757084,Koichi Sakamoto
1114,nm0718671,Edgar Reitz
1115,nm0806492,Leslie Small
1116,nm0687427,Gregory Plotkin
1117,nm1216004,Andrew Bujalski
1118,nm2619779,Hafsteinn Gunnar Sigurðsson
1119,nm0813851,Ilse Somers
1120,nm3776123,David Roitberg
1121,nm0741262,Bernard Rose
1122,nm0692770,Vlasta Pospísilová
1123,nm3803184,Ksshitij Chaudhary
1124,nm0062879,Ruel S. Bayani
1125,nm0001384,Ice-T
1126,nm0889943,Ömer Vargi
1127,nm4263820,Emre Yalgin
1128,nm0548648,Goran Markovic
1129,nm1033693,Sarunyu Wongkrachang
1130,nm0161152,Oxide Chun Pang
1131,nm1012385,Roar Uthaug
1132,nm0728270,Claudio Risi
1133,nm0888634,Wim Vandekeybus
1134,nm2598734,Bruno Irizarry
1135,nm0511404,Staffan Lindberg
1136,nm1730895,Cullen Hoback
1137,nm0196860,Olivier Dahan
1138,nm1284414,Aleksey Sidorov
1139,nm4900471,Thor Klein
1140,nm1908380,Klaartje Quirijns
1141,nm0173101,Fernando Colomo
1142,nm0080235,Vishal Bhardwaj
1143,nm1576034,Pablo Sofovich
1144,nm0305054,José Luis Garci
1145,nm1950921,François Pirot
1146,nm1855405,Volga Sorgu
1147,nm1376035,Tolga Örnek
1148,nm3478750,Jason Osder
1149,nm0213191,Doug Dearth
1150,nm0000247,John Woo
1151,nm0476123,Diane Kurys
1152,nm4851216,Joël Karekezi
1153,nm0772691,Hans-Christian Schmid
1154,nm0218621,James DeMonaco
1155,nm0702330,Pedro Pérez Rosado
1156,nm0896459,Frédéric Videau
1157,nm5326250,Anurag Singh
1158,nm1165032,Per Hanefjord
1159,nm1890752,Gary Alazraki
1160,nm0025538,Patxi Amezcua
1161,nm0561813,Ron Maxwell
1162,nm0106924,Catherine Breillat
1163,nm1905770,Zheng Xu
1164,nm4591651,Pablo Vara
1165,nm2119697,April Wright
1166,nm2414670,Ádám Császi
1167,nm0002077,Dexter Fletcher
1168,nm2905562,Daniel Barber
1169,nm2310282,Greg 'Freddy' Camalier
1170,nm1006796,Cris D'Amato
1171,nm0803350,Sangeeth Sivan
1172,nm0447476,Aviva Kempner
1173,nm2830839,Ivan Kavanagh
1174,nm0190389,Mae Czarina Cruz
1175,nm3761088,Martti Helde
1176,nm5306723,Douglas Soares
1177,nm0004152,Roel Reiné
1178,nm1224574,Gabriel Ochoa
1179,nm0080456,Kenneth Bi
1180,nm0492408,Wing-Cheong Law
1181,nm0533284,David Mackenzie
1182,nm1506786,Seree Phongnithi
1183,nm0991532,Bin Bunluerit
1184,nm4021775,Yuriy Bykov
1185,nm2326632,Daniel Yee Heng Chan
1186,nm1299690,Hu Guan
1187,nm4154470,M.L. Pundhevanop Dhewakul
1188,nm1470984,Doug Hamilton
1189,nm0506613,Shawn Levy
1190,nm2495566,Ho-Young Kwon
1191,nm0144511,Rigoberto Castañeda
1192,nm0506290,Kristian Levring
1193,nm1527117,Jukka Schmidt
1194,nm0154385,Philippe de Chauveron
1195,nm0659182,Olivier Panchot
1196,nm1232679,Thomas Heinemann
1197,nm1122650,Kittikorn Liasirikun
1198,nm1108007,David Lowery
1199,nm0756548,Yannick Saillet
1200,nm0467492,Iliya Kostov
1201,nm0014960,Alexandre Aja
1202,nm0158984,Sylvain Chomet
1203,nm10623918,Sasha Lidagovsky
1204,nm1148550,Ava DuVernay
1205,nm1224299,Rob Letterman
1206,nm2677924,Joann Sfar
1207,nm0727754,Carl Rinsch
1208,nm2549243,Yasuhiro Kawamura
1209,nm0536251,Franck Magnier
1210,nm1200194,Marteinn Thorsson
1211,nm3049622,Dominga Sotomayor
1212,nm0335131,Denys Granier-Deferre
1213,nm0782430,Ulrich Seidl
1214,nm1282993,Ignacio Ferreras
1215,nm0366004,Mary Harron
1216,nm0001806,John Turturro
1217,nm0719320,Kimble Rendall
1218,nm0179221,Anton Corbijn
1219,nm1699934,Sean Durkin
1220,nm0000389,Emilio Estevez
1221,nm2884816,Rebecca Daly
1222,nm0353673,Paul Haggis
1223,nm0607275,Phil Morrison
1224,nm1663638,David N. Donihue
1225,nm3561140,Jeremy Morris-Burke
1226,nm2206944,Mikkel Munch-Fals
1227,nm0602616,Guillem Morales
1228,nm0319885,Xavi Giménez
1229,nm0844333,Malgorzata Szumowska
1230,nm2102632,Tony Jopia
1231,nm0804592,Jerzy Skolimowski
1232,nm0204934,Kate Davis
1233,nm3743230,Bogachan Dündar
1234,nm0506374,Dani Levy
1235,nm0881372,Sven Unterwaldt Jr.
1236,nm3764560,Chineze Anyaene
1237,nm1160962,Henry Joost
1238,nm0453518,Jee-woon Kim
1239,nm1315567,Andres Puustusmaa
1240,nm0223731,Franco di Chiera
1241,nm0101461,Kenneth Bowser
1242,nm0005190,Garry Marshall
1243,nm2282587,Johnny Daukes
1244,nm0754328,Olli Saarela
1245,nm0492408,Wing-Cheong Law
1246,nm0631151,Raimo O. Niemi
1247,nm0411405,Itsumichi Isomura
1248,nm3834811,Jan Rahbek
1249,nm1391682,Rohan Sippy
1250,nm1883257,Pablo Larraín
1251,nm1802395,Jirí Vejdelek
1252,nm0759777,Yasemin Samdereli
1253,nm0013828,Lawrence Ah Mon
1254,nm1271353,Ahmet Boyacioglu
1255,nm2639032,Jason Eisener
1256,nm1564550,Cheol-soo Jang
1257,nm1580395,Katell Quillévéré
1258,nm0855035,Andy Tennant
1259,nm0054504,Kasper Barfoed
1260,nm2395887,Edoardo De Angelis
1261,nm0782381,Arthur Allan Seidelman
1262,nm0383688,Shinji Higuchi
1263,nm0300174,Levan Gabriadze
1264,nm1847876,Mart Kivastik
1265,nm0148987,Scott Cervine
1266,nm0796504,Siddique
1267,nm1742427,Michaël R. Roskam
1268,nm0503259,Peter Lepeniotis
1269,nm0945724,Takashi Yamazaki
1270,nm0684336,Steve Pink
1271,nm1583171,R. Kannan
1272,nm2132286,Lisa Aschan
1273,nm0076081,Joyce Bernal
1274,nm0906710,Setsurô Wakamatsu
1275,nm1785660,Yoon-ki Lee
1276,nm3105295,Gô Shichitaka
1277,nm0246903,Doris Dörrie
1278,nm0183984,Miguel Courtois
1279,nm0554880,Emilio Martínez Lázaro
1280,nm0496227,Kadija Leclere
1281,nm1015050,Kari Juusonen
1282,nm0915838,David Weaver
1283,nm1495389,Aleksandr Sukharev
1284,nm0639033,Petter Næss
1285,nm2609807,Kelly Fremon Craig
1286,nm1959340,Halder Gomes
1287,nm0215003,Sebastian Dehnhardt
1288,nm0887473,Olivier van Malderghem
1289,nm0146760,Alain Cavalier
1290,nm3973064,Hitoshi Ône
1291,nm0027271,Paul W.S. Anderson
1292,nm0927718,Tomy Wigand
1293,nm2102093,Jaroslaw Szmidt
1294,nm0195754,Francisco D'Intino
1295,nm0336695,James Gray
1296,nm2301412,Justin Martinez
1297,nm1047180,William Winckler
1298,nm4792457,Vitor Graize
1299,nm3745191,Dylan Southern
1300,nm0070594,Malik Bendjelloul
1301,nm0625080,Alice Nellis
1302,nm0316139,Tom Gianas
1303,nm5047867,Bilal Kalyoncu
1304,nm1310723,Marie-Castille Mention-Schaar
1305,nm1351706,Olallo Rubio
1306,nm0491572,Carl Lauten
1307,nm1346713,Paco León
1308,nm0851752,Paolo Taviani
1309,nm0371890,Michel Hazanavicius
1310,nm2155554,Spiros Stathoulopoulos
1311,nm0626754,Cãlin Peter Netzer
1312,nm0240797,Dennis Dugan
1313,nm1614415,Matt Wolf
1314,nm0464526,Stephan Komandarev
1315,nm1283069,Cathy Garcia-Molina
1316,nm0950834,Isao Yukisada
1317,nm0482452,MJ Lallo
1318,nm1406740,Florian Habicht
1319,nm0317488,Claude Giffel
1320,nm0998110,Daniel Sánchez Arévalo
1321,nm0001806,John Turturro
1322,nm0000399,David Fincher
1323,nm1777967,A.L. Vijay
1324,nm2141257,Tom Geens
1325,nm0105169,Ash Brannon
1326,nm0244561,Rodolfo Durán
1327,nm2294243,Rebecca Zlotowski
1328,nm0243355,Albert Dupontel
1329,nm6348823,Noelle Benvenuti
1330,nm5673123,Yuthakorn Sukmuktapha
1331,nm1515266,Jean-Baptiste Léonetti
1332,nm1085510,Benjamin Guedj
1333,nm1254338,Robert May
1334,nm5684416,Mun-heum Kim
1335,nm1033529,Pongpat Wachirabunjong
1336,nm0531595,Adam MacDonald
1337,nm0631590,Johan Nijenhuis
1338,nm10183578,Kittithat Tangsirikit
1339,nm0567587,Conor McDermottroe
1340,nm0381305,Ed Herzog
1341,nm5721489,Geun-seop Jeong
1342,nm1550118,Maynard Kraak
1343,nm0482592,Dante Lam
1344,nm0000128,Russell Crowe
1345,nm0570082,Mary McGuckian
1346,nm1356032,Raj Nidimoru
1347,nm1699662,Karin Babinská
1348,nm0016203,Alfonso Albacete
1349,nm5790037,Russell Scott
1350,nm2483574,Bas Devos
1351,nm0917188,Chris Wedge
1352,nm0516360,Ken Loach
1353,nm0001675,Robert Rodriguez
1354,nm0711840,Brett Ratner
1355,nm0331532,Raja Gosnell
1356,nm0001716,Tony Scott
1357,nm0000778,Alfonso Arau
1358,nm2873161,Monia Chokri
1359,nm0898306,Thierry Villeneuve
1360,nm0000487,Ang Lee
1361,nm0829820,Scott Stewart
1362,nm2504581,Checco Zalone
1363,nm0175916,Paddy Considine
1364,nm0090386,James Bobin
1365,nm0384825,John Hillcoat
1366,nm0178997,Frank Coraci
1367,nm0103187,Dan Bradley
1368,nm1465130,Safy Nebbou
1369,nm0415382,Sam Jaeger
1370,nm0891216,Matthew Vaughn
1371,nm0309382,Leon Gast
1372,nm0941708,Michael Worth
1373,nm1174251,Daniel Espinosa
1374,nm0563760,Laura Mañá
1375,nm0005077,James Keach
1376,nm0000217,Martin Scorsese
1377,nm0812553,Jo Sol
1378,nm1476105,Eyad Zahra
1379,nm2391575,David Michôd
1380,nm0759368,Gabriele Salvatores
1381,nm0604335,Nanni Moretti
1382,nm0006487,Jim Sheridan
1383,nm0001429,Takeshi Kitano
1384,nm3575443,Cory King
1385,nm2038376,Erik Sharkey
1386,nm1082560,Vasilis Tselemegos
1387,nm1312575,Olivia Wilde
1388,nm1532195,Miguel Ángel Lamata
1389,nm0825407,Björn Stein
1390,nm1369800,Aaron Katz
1391,nm0927413,Ute Wieland
1392,nm0049592,Marius Balchunas
1393,nm0007066,Nanouk Leopold
1394,nm0320306,Ugo Fabrizio Giordani
1395,nm0012541,Nikkhil Advani
1396,nm0765228,Ritu Sarin
1397,nm0294878,Daniel Fridell
1398,nm3693704,Bud Clayman
1399,nm0785498,Antonio Serrano
1400,nm0233339,Antonio Dorado
1401,nm0000759,Paul Thomas Anderson
1402,nm2760467,Craig Frank
1403,nm0548474,Stratos Markidis
1404,nm1300606,Asger Leth
1405,nm2567155,Giuseppe Gagliardi
1406,nm1000820,Stefan Faldbakken
1407,nm0002120,Lasse Hallström
1408,nm0096375,Sebastián Borensztein
1409,nm0873608,Zdenek Troska
1410,nm1332844,Amy Berg
1411,nm0015497,John Akomfrah
1412,nm2275000,Christian Schwochow
1413,nm3143581,Olga Subbotina
1414,nm0906709,Kôji Wakamatsu
1415,nm2782185,Rupert Sanders
1416,nm0509409,Robert Lieberman
1417,nm1391027,Liliana Paolinelli
1418,nm0814469,Sion Sono
1419,nm0397927,Annie J. Howell
1420,nm0551630,Massimo Martelli
1421,nm0631791,Petr Nikolaev
1422,nm4142062,Daniel Joseph
1423,nm0575726,Juan Carlos Medina
1424,nm0631473,Neil Nightingale
1425,nm4158331,Danny O'Connor
1426,nm1437277,Panna Rittikrai
1427,nm4441916,Sirippakorn Wongchariyawat
1428,nm3162559,Saphia Azzeddine
1429,nm1458971,Arkadiusz Jakubik
1430,nm1184336,Paco Arango
1431,nm0235719,John Erick Dowdle
1432,nm0411002,Katsuhito Ishii
1433,nm0000876,Noah Baumbach
1434,nm3286588,Tomás Rehorek
1435,nm0944937,Shinobu Yaguchi
1436,nm0464953,Janusz Kondratiuk
1437,nm2098745,Lukasz Palkowski
1438,nm0215887,Ernesto Del Río
1439,nm0256103,Gert Embrechts
1440,nm2271931,David Foenkinos
1441,nm0436156,Nikos Kalogeropoulos
1442,nm0468089,Nikos Koutelidakis
1443,nm0225109,Nicholas DiBella
1444,nm0701876,Dácil Pérez de Guzmán
1445,nm1091764,Masatoshi Yamaguchi
1446,nm0886976,Felix van Groeningen
1447,nm2588606,Steve McQueen
1448,nm1633043,Alexandre Moors
1449,nm4623970,Ling Dong
1450,nm2475544,Rezo Gigineishvili
1451,nm0245677,Christian Dyekjær
1452,nm0150916,Hing-Ka Chan
1453,nm3105764,Mark Christopher Covino
1454,nm0994484,Bill Morrison
1455,nm0794057,Cory Shiozaki
1456,nm0325606,Arnon Goldfinger
1457,nm0383688,Shinji Higuchi
1458,nm1128830,Matthew Akers
1459,nm4704895,Alessandro Comodin
1460,nm0960230,Muzaffer Özdemir
1461,nm1462495,Rémi Bezançon
1462,nm3440937,Conor Allyn
1463,nm1133652,Miguel Ferrari
1464,nm1212968,Aldo Garay
1465,nm2200449,Maurice Sparks
1466,nm0872281,Helena Trestíková
1467,nm0847889,Bob Talbot
1468,nm2351889,Raz de la Torre
1469,nm2063500,Aleksander Nordaas
1470,nm0052993,Aleksandr Baranov
1471,nm0474233,Pieter Kuijpers
1472,nm1509905,Elmar Fischer
1473,nm1085908,Hwan-kyung Lee
1474,nm3460651,Pauli Janik
1475,nm1595297,Paul Lacoste
1476,nm0099841,Gilles Bourdos
1477,nm4742840,Nadir Medina
1478,nm0889402,Carlo Vanzina
1479,nm0890254,Taavi Vartia
1480,nm0386382,Ryuichi Hiroki
1481,nm0037597,Diego Arsuaga
1482,nm0290556,James Franco
1483,nm1234893,Sylvain White
1484,nm1189376,Sanjay Gadhvi
1485,nm0000420,Valeria Golino
1486,nm2955744,Dave LaMattina
1487,nm0600546,Lukas Moodysson
1488,nm0007071,Dennis Bots
1489,nm4069612,Wuershan
1490,nm1538324,Christian Bisceglia
1491,nm2308774,Destin Daniel Cretton
1492,nm0054504,Kasper Barfoed
1493,nm0745131,Marc Rothemund
1494,nm1892800,Satoshi Miki
1495,nm0837485,Gisaburô Sugii
1496,nm0585011,Roger Michell
1497,nm4212303,Matthew Jones
1498,nm5127102,David Campbell
1499,nm0691354,Stole Popov
1500,nm0741262,Bernard Rose
1501,nm2164028,Valentí Figueres
1502,nm1568319,Kannan Iyer
1503,nm1027519,Javier Ruiz Caldera
1504,nm1229124,Derek Tsang
1505,nm2270180,Koratala Siva
1506,nm0613582,Lúcia Murat
1507,nm0505741,Victor Levin
1508,nm0233393,Olivier Doran
1509,nm0138620,Joe Carnahan
1510,nm2013191,Claudia Llosa
1511,nm0946875,Herman Yau
1512,nm1713913,Ryan White
1513,nm0579954,Jirí Menzel
1514,nm0603628,Pierre Morel
1515,nm0887511,Hilde Van Mieghem
1516,nm1699163,Soxy Topacio
1517,nm1436693,A.R. Murugadoss
1518,nm0327944,Alejandro G. Iñárritu
1519,nm0002739,Daniel Geller
1520,nm2639459,Thomas Dirnhofer
1521,nm0511460,Leif Lindblom
1522,nm0765384,Valeria Sarmiento
1523,nm0000229,Steven Spielberg
1524,nm0393799,Tom Hooper
1525,nm0482595,David Lam
1526,nm10644579,Aleksey Barykin
1527,nm2035216,Alexandre Courtès
1528,nm0855035,Andy Tennant
1529,nm1366499,Lucas Blanco
1530,nm0570912,Adam McKay
1531,nm2011696,Dee Rees
1532,nm3035239,Evan Glodell
1533,nm1642870,Carlos Brooks
1534,nm0898288,Denis Villeneuve
1535,nm0000416,Terry Gilliam
1536,nm0000230,Sylvester Stallone
1537,nm0464123,Srdjan Koljevic
1538,nm0174374,Bill Condon
1539,nm0738796,Mark Romanek
1540,nm0804408,Erik Skjoldbjærg
1541,nm0824882,Burr Steers
1542,nm0280416,Ian Fitzgibbon
1543,nm0596407,Hans Petter Moland
1544,nm1142073,Colm McCarthy
1545,nm1061993,Christoffer Boe
1546,nm0001756,Barry Sonnenfeld
1547,nm0275698,Andy Fickman
1548,nm0859985,Christopher Thompson
1549,nm2315216,Paula Ortiz
1550,nm1893855,Josh Appignanesi
1551,nm2105585,Tobias Lindholm
1552,nm3470556,Anusha Rizvi
1553,nm2813683,José Manuel Carrasco
1554,nm0536632,Sharon Maguire
1555,nm1077332,Hidetomo Matsuda
1556,nm1632439,Simon Yin
1557,nm2238722,Tom Fernández
1558,nm4114199,Jose Luis Guridi
1559,nm0951197,Kunihiko Yuyama
1560,nm4139472,Afonso Poyart
1561,nm1215055,Ping Jiang
1562,nm0000329,Jackie Chan
1563,nm1557594,Dan Fogelman
1564,nm1283069,Cathy Garcia-Molina
1565,nm0442324,Judith Kaufmann
1566,nm2481948,Sini Anderson
1567,nm0458562,Isabel Kleefeld
1568,nm0693903,Pascale Pouzadoux
1569,nm0225871,Oliver Dieckmann
1570,nm0825406,Birgit Stein
1571,nm0203749,Howard Davies
1572,nm0344319,David Grubin
1573,nm4227690,Cho Owen
