,name_id,name
1574,nm1746859,Karen J. Lloyd
1575,nm2091911,Alonso Ruizpalacios
1576,nm0474233,Pieter Kuijpers
1577,nm1481127,Mireia Gabilondo
1578,nm0694737,Bryan Poyser
1579,nm1855384,David Sieveking
1580,nm2281917,Daniel Borgman
1581,nm1069826,Gautham Menon
1582,nm2382626,Fangfang Li
1583,nm0688949,Marie Polednáková
1584,nm1054429,Michael Tully
1585,nm0676577,Maria Peters
1586,nm0632808,Hiroshi Nishitani
1587,nm0622734,Nuel C. Naval
1588,nm1715549,Jan Forsström
1589,nm0037879,Roberto Artiagoitía
1590,nm0354918,Gregg Hale
1591,nm0851731,Nils Tavernier
1592,nm3423578,Pei-hua Wang
1593,nm4210251,Pablo Moreno
1594,nm1996918,Dito Montiel
1595,nm0481418,Richard LaGravenese
1596,nm3343278,Rinat Gazizov
1597,nm1099970,AJ Schnack
1598,nm0796903,Bill Siegel
1599,nm0308042,Philippe Garrel
1600,nm1125131,Jean-Baptiste Andrea
1601,nm0516392,Marcos Loayza
1602,nm0009190,J.J. Abrams
1603,nm1320966,Kim Chapiron
1604,nm5399421,Bruno Hullin
1605,nm2364318,Biray Dalkiran
1606,nm4690425,M. Saravanan
1607,nm1312629,Alain Gsponer
1608,nm2850285,Stephen Fingleton
1609,nm0935253,Max Winkler
1610,nm1248890,Silvije Petranovic
1611,nm1347153,Tyler Perry
1612,nm2204103,Togan Gökbakar
1613,nm2403243,Ulas Cihan Simsek
1614,nm0375155,Susanna Helke
1615,nm1292886,Jin-gyu Cho
1616,nm0364117,Rebecca Harrell Tickell
1617,nm1774379,Aaron Brookner
1618,nm2076645,Albert Pereira-Lazaro
1619,nm2415918,Anton Megerdichev
1620,nm1547925,Poj Arnon
1621,nm1101339,Pål Øie
1622,nm4824763,Thea Sharrock
1623,nm1322477,Abhishek Chaubey
1624,nm0797655,Jukka-Pekka Siili
1625,nm0794048,Akihiko Shiota
1626,nm2128244,Yoshihiro Fukagawa
1627,nm1164602,Ciarán Foy
1628,nm2351653,Aleksandr Karpilovskiy
1629,nm0772522,Volker Schlöndorff
1630,nm2580172,Mehmet Tasdiken
1631,nm1628249,Gonzalo Bendala
1632,nm1464511,Jody Lee Lipes
1633,nm3267450,Panos H. Koutras
1634,nm0610219,Oren Moverman
1635,nm3304468,John Maclean
1636,nm1485793,Marcus Baldini
1637,nm0432616,Daniel Junge
1638,nm0006498,Majid Majidi
1639,nm2281194,Sylvie Rokab
1640,nm0705535,Michael Radford
1641,nm3578957,M. Rajesh
1642,nm0903837,Pantelis Voulgaris
1643,nm0872765,Adriana Trigiani
1644,nm5670681,Vincent Zhou
1645,nm6015400,Faruk Hacihafizoglu
1646,nm0190389,Mae Czarina Cruz
1647,nm0460534,Brian Knappenberger
1648,nm1235963,Sean Olson
1649,nm1512437,Maria Ramos
1650,nm3215670,Rodrigo H. Vila
1651,nm0765250,Fernando Sariñana
1652,nm2197393,Isara Nadee
1653,nm6106796,Juan Manuel Repetto
1654,nm0190853,Don Cuaresma
1655,nm0767012,Hubert Sauper
1656,nm1761722,Enrique Begné
1657,nm5239621,Maria Abdel Karim
1658,nm1222038,Diego Martínez Vignatti
1659,nm0723172,Carlos Alberto Riccelli
1660,nm2088066,Kurro González
1661,nm1943168,Clay Tweel
1662,nm1252599,Marko Nabersnik
1663,nm2357819,Brian A. Miller
1664,nm1391054,Francesco Patierno
1665,nm2601092,Olmo Omerzu
1666,nm1259871,John Crowley
1667,nm3041537,Joel Gilbert
1668,nm0911075,Xiaoshuai Wang
1669,nm3184677,Antoinette Jadaone
1670,nm0882084,Gaizka Urresti
1671,nm2193400,Juliana Rojas
1672,nm2395433,Cuong Ngo
1673,nm2131278,Emma Luchini
1674,nm0900005,Ivan-Goran Vitez
1675,nm2852166,Vlad Yudin
1676,nm2493004,Anthony Nardolillo
1677,nm0950775,Jennifer Yuh Nelson
1678,nm1113528,Martin Bourboulon
1679,nm2161035,Isti Madarász
1680,nm2050643,Felipe Guerrero
1681,nm1829290,Kris Rey
1682,nm1043031,Tim Plester
1683,nm0351921,Christian Haas
1684,nm0584439,Mark Allen Michaels
1685,nm0894742,Marion Vernoux
1686,nm0687913,Bruno Podalydès
1687,nm4341096,Gavin Lin
1688,nm0343903,Jonás Trueba
1689,nm3736022,Titus Paar
1690,nm7271539,Wei Liu
1691,nm1402234,Franca González
1692,nm0475905,Kiyoshi Kurosawa
1693,nm0205779,Renat Davletyarov
1694,nm2931326,Van Neistat
1695,nm0336620,F. Gary Gray
1696,nm7283069,Stéphanie Di Giusto
1697,nm1715466,Sébastien Betbeder
1698,nm2775497,Matthias Hoene
1699,nm1013671,Lucy Walker
1700,nm5495378,Emiliano Rocha Minter
1701,nm7333368,Arsen Agadzhanyan
1702,nm2147659,Michael Buster
1703,nm0661910,Nick Park
1704,nm1243740,Kim Nguyen
1705,nm1559043,Chris Martinez
1706,nm2041689,Marta Ferencova
1707,nm4196169,Tolga Bas
1708,nm2196782,Ivan Vyrypaev
1709,nm1666855,Raúl Arévalo
1710,nm0402493,Jeffrey G. Hunt
1711,nm0800098,Claire Simon
1712,nm3592235,Ritesh Batra
1713,nm0284642,José Fonseca e Costa
1714,nm0001901,Chantal Akerman
1715,nm0714437,Marc Recha
1716,nm7485367,Ben Zhao
1717,nm1363250,Gabriela Cowperthwaite
1718,nm1950086,Greta Gerwig
1719,nm2351653,Aleksandr Karpilovskiy
1720,nm3612638,Yue Song
1721,nm2652686,Marios Piperides
1722,nm4342198,Burak Aksak
1723,nm0118345,Detlev Buck
1724,nm0617767,Márta Mészáros
1725,nm1176652,Shae Sterling
1726,nm2449331,Vamshi Paidipally
1727,nm1930893,Pepa San Martín
1728,nm8864838,Marco Ferrara
1729,nm7630832,Krishnadev Yagnik
1730,nm1934813,Morné du Toit
1731,nm3324251,Glenn Berggoetz
1732,nm0693648,Jean-François Pouliot
1733,nm3686331,Aaron Schock
1734,nm0020491,Elizabeth Allen Rosenbaum
1735,nm0769135,Don Scardino
1736,nm0777881,Robert Schwentke
1737,nm2371848,Jay Martin
1738,nm0917188,Chris Wedge
1739,nm0003620,Kevin Smith
1740,nm0436950,Steven Kampmann
1741,nm0000318,Tim Burton
1742,nm0885249,Jean-Marc Vallée
1743,nm0012541,Nikkhil Advani
1744,nm0000741,Tim Allen
1745,nm0835732,Jeb Stuart
1746,nm0336695,James Gray
1747,nm0942367,Edgar Wright
1748,nm1212903,Benedek Fliegauf
1749,nm0897295,Agustí Vila
1750,nm0813786,Ben Sombogaart
1751,nm0356867,Arto Halonen
1752,nm5228798,Melanie Simka
1753,nm0627920,Jeff Newitt
1754,nm0289576,Claudio Fragasso
1755,nm1739317,Kookie Gulati
1756,nm0939182,Kar-Wai Wong
1757,nm1320725,Kasper Holten
1758,nm1600841,Rosa Karo
1759,nm0376664,Stewart Hendler
1760,nm1033517,Ariel Vromen
1761,nm0628146,Jonathan Newman
1762,nm0906709,Kôji Wakamatsu
1763,nm1270033,David M. Rosenthal
1764,nm0001675,Robert Rodriguez
1765,nm1519353,Tom Six
1766,nm0234506,Andrew Dosunmu
1767,nm2379734,Gilbert Chan
1768,nm3079956,Corrado Boccia
1769,nm0007082,John Stockwell
1770,nm0284774,Anne Fontaine
1771,nm0049372,Carles Balagué
1772,nm0683857,Pierre Pinaud
1773,nm0870299,Patrice Toye
1774,nm0609931,Luciano Moura
1775,nm1861664,Massimo Morini
1776,nm4516209,Sarawut Intaraprom
1777,nm2469894,Daihachi Yoshida
1778,nm0129434,Paulo Caldas
1779,nm0297085,Susan Froemke
1780,nm1959064,Pelin Esmer
1781,nm1879225,Farren Blackburn
1782,nm0001709,Til Schweiger
1783,nm1748993,Edmundo H. Rodríguez
1784,nm2025290,Mar Coll
1785,nm0196342,Silvio Da-Rin
1786,nm0632620,Jorge Nisco
1787,nm1950988,Tomoyuki Takimoto
1788,nm0664582,Wladyslaw Pasikowski
1789,nm0231306,Jerzy Domaradzki
1790,nm0191591,James Cullingham
1791,nm0080324,Pooja Bhatt
1792,nm0540297,Ulf Malmros
1793,nm1455506,Antonin Peretjatko
1794,nm1667635,Roberto Minervini
1795,nm0645516,Bay Okan
1796,nm0103785,Zach Braff
1797,nm0000108,Luc Besson
1798,nm0890367,António-Pedro Vasconcelos
1799,nm1023919,Ramin Bahrani
1800,nm1893457,Siddharth Anand
1801,nm1046328,Ki-hwan Oh
1802,nm1035719,Hitoshi Matsumoto
1803,nm1795697,Caetano Gotardo
1804,nm2154797,Shrihari Sathe
1805,nm1473091,Steffen Haars
1806,nm0179221,Anton Corbijn
1807,nm2509269,Robert Sedlácek
1808,nm0935863,Michael Winterbottom
1809,nm2561940,Fabrice Eboué
1810,nm0002120,Lasse Hallström
1811,nm5757199,Kerem Sari
1812,nm0000165,Ron Howard
1813,nm0099828,Didier Bourdon
1814,nm3504405,Alex Ross Perry
1815,nm2488601,Stefan Nieuwoudt
1816,nm1750237,Inari Niemi
1817,nm1954420,Roberto Castón
1818,nm1292192,Marc Fitoussi
1819,nm3454770,Dmitriy Grachev
1820,nm0404931,Paul Hyett
1821,nm1360317,Xabi Molia
1822,nm2685552,Paulo Henrique Fontenelle
1823,nm3431390,Vincent Mariette
1824,nm0994245,Alê Abreu
1825,nm0235822,Chris Dowling
1826,nm4394529,Ahmet Faik Akinci
1827,nm0411213,Debbie Isitt
1828,nm0635895,Rufus Norris
1829,nm2073372,Nicolas Pesce
1830,nm0710919,Jean-Paul Rappeneau
1831,nm0438494,Rajat Kapoor
1832,nm1802295,Jana Poctová
1833,nm1540978,Andoy Ranay
1834,nm0689392,Kay Pollak
1835,nm1729447,Onur Ünlü
1836,nm0724938,Jean-François Richet
1837,nm1639506,Jennifer Grausman
1838,nm3302367,Juris Kursietis
1839,nm0801327,Jeremy Sims
1840,nm2556572,Jeong-beom Lee
1841,nm0000382,Atom Egoyan
1842,nm0446539,Justin Kelly
1843,nm0405336,Nicholas Hytner
1844,nm0750275,Björn Runge
1845,nm0401203,Raman Hui
1846,nm0441839,Ross Katz
1847,nm1656178,Lucie Borleteau
1848,nm4475154,Taras Tkachenko
1849,nm1062000,Jérôme Bonnell
1850,nm3373930,Phillip Warnell
1851,nm6034300,Ryan LaPlante
1852,nm3357097,Tomás Svoboda
1853,nm4734352,Branden Kramer
1854,nm2669564,R. Balki
1855,nm0994416,Sebastián Schindel
1856,nm0000318,Tim Burton
1857,nm0804592,Jerzy Skolimowski
1858,nm6519112,Pierre Smith
1859,nm6955838,Zhangjun Wang
1860,nm7014768,Ozan Uzunoglu
1861,nm7024061,Hengyu Lu
1862,nm0000264,Pedro Almodóvar
1863,nm0798918,Jason Silverman
1864,nm0102629,F.A. Brabec
1865,nm1671995,Jim Hosking
1866,nm0002199,Hector Babenco
1867,nm7094247,Junyi Ceng
1868,nm0332892,Stanislav Govorukhin
1869,nm2451114,Ahmad Samir Farag
1870,nm2930027,Celal Çimen
1871,nm0079448,Maggie Betts
1872,nm2608022,Cameron Sawyer
1873,nm1311238,Müfit Can Saçinti
1874,nm4590046,Martino Ferro
1875,nm2518118,Taichi Ishidate
1876,nm3803909,Doug Archibald
1877,nm0206926,Bruno de Almeida
1878,nm0356867,Arto Halonen
1879,nm0918465,Phil Weinstein
1880,nm7286768,Caterina Carone
1881,nm0804408,Erik Skjoldbjærg
1882,nm0611983,April Mullen
1883,nm3404075,Jorge Caballero Ramos
1884,nm0693648,Jean-François Pouliot
1885,nm7647542,Dong B. Kim
1886,nm6053080,Yûki Yamato
1887,nm0604263,Bobby Moresco
1888,nm2304675,Lulu Wang
1889,nm1482101,Leanne Pooley
1890,nm0585701,Martin Miehe-Renard
1891,nm1098764,Mitsutoshi Tanaka
1892,nm0909547,Baillie Walsh
1893,nm2861174,Kris Koenig
1894,nm1602507,Clément Michel
1895,nm0550071,Laïla Marrakchi
1896,nm0218934,Daniel Dencik
1897,nm1722405,Andy Bichlbaum
1898,nm3057237,Michael Wahrmann
1899,nm3224812,Peter Marcias
1900,nm3011011,Jimmy Chin
1901,nm3952634,Takayuki Shibasaki
1902,nm1565037,Clara Mamet
1903,nm2892346,Sami Laitinen
1904,nm1742427,Michaël R. Roskam
1905,nm1618472,Pantham Thongsangl
1906,nm1022024,Bhushan Patel
1907,nm0350597,Isabelle Czajka
1908,nm1033032,Hideki Takeuchi
1909,nm0850307,Juan Taratuto
1910,nm1186713,María Florencia Álvarez
1911,nm0954437,Ariel Zeitoun
1912,nm0153456,Françoise Charpiat
1913,nm0278304,Jennifer Finnigan
1914,nm1460404,Michael Trabitzsch
1915,nm1645959,Ricardo Arnaiz
1916,nm0003418,Rob Cohen
1917,nm0003400,Joram Lürsen
1918,nm5961051,Atlee Kumar
1919,nm0198472,Lance Daly
1920,nm1402741,Joaquín Llamas
1921,nm0721817,Kevin Reynolds
1922,nm3391024,Roger Boyer
1923,nm0471086,Marco Kreuzpaintner
1924,nm3481902,Merve Kayan
1925,nm1461381,Ian Gabriel
1926,nm1848095,Aarón Fernández Lesur
1927,nm6016411,Michael Dweck
1928,nm1326977,Gaston Girod
1929,nm6022940,Lina Plioplyte
1930,nm0542642,Ami Canaan Mann
1931,nm0350957,Manuel Gómez Pereira
1932,nm1856736,Bülent Isbilen
1933,nm3434181,Matheus Souza
1934,nm3500190,Alessandro Genovesi
1935,nm2196814,Fire Lee
1936,nm6148518,Muhammad Shaker
1937,nm0900035,Maya Vitkova
1938,nm1330998,Izuru Narushima
1939,nm2903634,Christian Desmares
1940,nm1659906,Javier Fuentes-León
1941,nm0831690,Charles Stone III
1942,nm0343185,Wolfgang Groos
1943,nm1441566,Marwan Hamed
1944,nm0156448,Chi Leung 'Jacob' Cheung
1945,nm0117698,Dietrich Brüggemann
1946,nm1589702,Hua-Tao Teng
1947,nm2670854,Sudabeh Mortezai
1948,nm0075644,Roberto Berliner
1949,nm2111814,Rafa Martínez
1950,nm2260731,Kunal Deshmukh
1951,nm0917249,Wyatt Weed
1952,nm2520391,Gábor Reisz
1953,nm1918736,Joey Evans
1954,nm0005579,Christy Carlson Romano
1955,nm1578836,Gabriel Clarke
1956,nm1351706,Olallo Rubio
1957,nm1868297,Juan Manuel Jimenez
1958,nm2030805,Peter Murphy
1959,nm5427538,Luis Zorraquin
1960,nm6324330,Sai Gokul Ramanath
1961,nm0001338,Brian Helgeland
1962,nm1238038,Paul Katis
1963,nm1141070,Borja Cobeaga
1964,nm6085063,Eugenio Canevari
1965,nm1698439,Christina Royo
1966,nm0232807,Jörn Donner
1967,nm4291727,John Swetnam
1968,nm0519449,Angelo Longoni
1969,nm4557221,Elías Llanos
1970,nm4163998,Kürsat Kizbaz
1971,nm2979103,Dmitriy Dyachenko
1972,nm6479745,Eric Gladen
1973,nm0686233,Angelo Pizzo
1974,nm1206701,Leticia Dolera
1975,nm2584377,Arthur Muhammad
1976,nm0204628,Garth Davis
1977,nm0437480,Osamu Kaneda
1978,nm1885763,Carlos Kaimakamian Carrau
1979,nm0000165,Ron Howard
1980,nm0903137,Margarethe von Trotta
1981,nm2238569,Tadayoshi Yamamuro
1982,nm3184677,Antoinette Jadaone
1983,nm0116511,Massimiliano Bruno
1984,nm1699780,Suha Arraf
1985,nm0404067,Eva Husson
1986,nm0076081,Joyce Bernal
1987,nm0836136,Jerzy Stuhr
1988,nm2568708,Klim Shipenko
1989,nm3952634,Takayuki Shibasaki
1990,nm1531700,Aleksey German Jr.
1991,nm0383688,Shinji Higuchi
1992,nm3033662,Nicolas Pariser
1993,nm7049950,Wallace Brothers
1994,nm7064864,Pedro Fidalgo
1995,nm1144108,Francesco Pavolini
1996,nm3240432,Carl Medland
1997,nm4008890,Adam Egypt Mortimer
1998,nm2607125,José Pedro Lopes
1999,nm1547925,Poj Arnon
2000,nm3204725,Cecilia Verheyden
2001,nm4743029,Daniel Fitzsimmons
2002,nm1738966,Kivanç Baruönü
2003,nm2431809,Sara Blecher
2004,nm3098983,Brendan Toller
2005,nm0951197,Kunihiko Yuyama
2006,nm0313555,Nelson George
2007,nm2583919,Mustafa Kara
2008,nm1210118,Ho-Leung Lau
2009,nm1716636,Marielle Heller
2010,nm5126281,Malcolm Benson
2011,nm4210251,Pablo Moreno
2012,nm0630861,Jesper W. Nielsen
2013,nm0904192,Victor Vu
2014,nm5435769,Emil Nikogosyan
2015,nm2183781,Nicolae Constantin Tanase
2016,nm1856736,Bülent Isbilen
2017,nm0893676,Ben Verbong
2018,nm2846368,Sean Patrick O'Reilly
2019,nm0001661,Rob Reiner
2020,nm2497546,David F. Sandberg
2021,nm2621812,Masakazu Hashimoto
2022,nm1759824,Caner Özyurtlu
2023,nm3059129,Vanessa Gould
2024,nm1180915,Chava Cartas
2025,nm1240647,Nicolás López
2026,nm0394114,Ben Hopkins
2027,nm1012511,Görkem Yeltan
2028,nm3430044,Jason Sussberg
2029,nm4050491,Peter Hutchings
2030,nm4502120,Lamine Diakite
2031,nm1291105,J.A. Bayona
2032,nm3357097,Tomás Svoboda
2033,nm3486709,Gabriel Mascaro
2034,nm0346841,Martin Guigui
2035,nm3221483,Navaniat Singh
2036,nm0652213,Luis Ospina
2037,nm1074134,Christopher Jenkins
2038,nm0190389,Mae Czarina Cruz
2039,nm8155682,Antonio Capuano
2040,nm4259950,Jim Wang
2041,nm2050878,Surrender Reddy
2042,nm7534976,Ekin Akçay
2043,nm1252635,Haiqiang Ning
2044,nm1560896,Ozan Açiktan
2045,nm2096009,Andrew Jones
2046,nm1641326,Zornitsa Sophia
2047,nm0018132,Lisa Azuelos
2048,nm0001752,Steven Soderbergh
2049,nm1996918,Dito Montiel
2050,nm0005390,Patricia Rozema
2051,nm1840944,Robert Thalheim
2052,nm2326134,Mike Cockayne
2053,nm2158772,Jeff Nichols
2054,nm8301057,Jazz Boon
2055,nm5489823,Seung-koo Jeong
2056,nm0757651,João Salaviza
2057,nm0601382,John Moore
2058,nm0556277,Mani Maserrat-Agah
2059,nm1441508,Andrew Graham-Brown
2060,nm0654830,François Ozon
2061,nm2690726,James Manera
2062,nm0891216,Matthew Vaughn
2063,nm0994299,Arild Fröhlich
2064,nm0261181,Marc Esposito
2065,nm1404627,Vasily Serikov
2066,nm5673979,Andrew Schneider
2067,nm5484412,Andrina Mracnikar
2068,nm2351653,Aleksandr Karpilovskiy
2069,nm2303963,Byung-seo Kim
2070,nm1172960,Santiago Palavecino
2071,nm5742388,Dimitry Rudakov
2072,nm1293225,Omung Kumar
2073,nm1940999,Adam Wong
2074,nm0070436,Steve Bendelack
2075,nm0584630,Vladimír Michálek
2076,nm5825071,Robert Cole
2077,nm1573840,Scott Millwood
2078,nm1153663,Chris Hicky
2079,nm0716520,Dirk Regel
2080,nm0823721,Ben Stassen
2081,nm0146991,Fred Cavayé
2082,nm2450130,Anja Marquardt
2083,nm3241497,Matt Sobel
2084,nm0031976,Judd Apatow
2085,nm5255464,Andrew Morgan
2086,nm2591250,Klaus Martens
2087,nm0491708,Eric Lavaine
2088,nm5575570,Robert Mockler
2089,nm5966419,Paul Dagostino
2090,nm2025932,Erwin Wagenhofer
2091,nm6014039,Jonás Karásek
2092,nm2209314,Juan Barrero
2093,nm3466764,Manuela Tempesta
2094,nm0000389,Emilio Estevez
2095,nm0619836,Babak Najafi
2096,nm1481618,Peter Landesman
2097,nm0821128,Alexs Stadermann
2098,nm0781673,Shawn Seet
2099,nm0182815,Juan Manuel Cotelo
2100,nm6117845,Sorin Marin
2101,nm0945026,Boaz Yakin
2102,nm1723225,Nishikant Kamat
2103,nm4577722,Wilson Chin
2104,nm0159483,Matt Chow
2105,nm3476432,Jonas Carpignano
2106,nm1272547,Weronika Migon
2107,nm6253282,Nattawut Suttiprasert
2108,nm2581581,Courtney Hunt
2109,nm6265097,Lee Duk-Hee
2110,nm3867801,Burak Arliel
2111,nm0000694,Wim Wenders
2112,nm2357819,Brian A. Miller
2113,nm4499338,Henry Rincon
2114,nm1411329,Ask Hasselbalch
2115,nm4840433,Brett Michael Innes
2116,nm1288838,Walter Veltroni
2117,nm2528062,Alexis Wajsbrot
2118,nm0080333,Vikram Bhatt
2119,nm2013928,Tetsurô Araki
2120,nm0093081,Icíar Bollaín
2121,nm4772133,July Jung
2122,nm5382226,Rene van Rooyen
2123,nm0995978,Kongkiat Khomsiri
2124,nm0166393,Anne de Clercq
2125,nm5030675,Vickus Strijdom
2126,nm0586281,Takashi Miike
2127,nm1509478,Benny Safdie
2128,nm6424538,Milton Rodriguez
2129,nm0072600,Ned Benson
2130,nm1793586,Robert Olsen
2131,nm2480204,Navdeep Singh
2132,nm0952077,Dervis Zaim
2133,nm5892372,João Wainer
2134,nm1911962,Alfredo Hueck
2135,nm1884004,Davíd Óskar Ólafsson
2136,nm6033367,Aaron Mirtes
2137,nm1616860,Mikko Kuparinen
2138,nm2420390,David Morris
2139,nm3225709,Tyler MacIntyre
2140,nm2705101,Robert Scott Wildes
2141,nm5149983,Diego Bianchi
2142,nm0430485,Lal Jose
2143,nm1497931,Mark Penney
2144,nm1697290,Charles Barker
2145,nm0430606,Jamal Joseph
2146,nm0521730,Robin Lough
2147,nm4263190,Bilall Fallah
2148,nm1442514,S.S. Rajamouli
2149,nm0784008,Ivan Sen
2150,nm0500758,Joaquim Leitão
2151,nm0719320,Kimble Rendall
2152,nm1346713,Paco León
2153,nm2924350,Adina Pintilie
2154,nm0937253,Dan Wlodarczyk
2155,nm0000352,Vincent D'Onofrio
2156,nm2899940,John Butler
2157,nm1487754,Homero Olivetto
2158,nm0551128,Rob Marshall
2159,nm7591139,Matej Nahtigal
2160,nm2419378,Mahmut Kaptan
2161,nm1291916,Diastème
2162,nm0487166,Yorgos Lanthimos
2163,nm2660500,Kerem Çakiroglu
2164,nm1085055,Leonardo Fabio Calderón
2165,nm0836548,Trudie Styler
2166,nm2928862,Jonathan Barré
2167,nm0946995,Patrick Kong
2168,nm7661629,Min Kyung-Jo
2169,nm7692589,Sergey Seregin
2170,nm0266434,Morgan Fallon
2171,nm1233600,Shôsuke Murakami
2172,nm1502159,Mike Marzuk
2173,nm8078611,Laura Obiols
2174,nm1257492,Radu Jude
2175,nm4562662,Mandeep Kumar
2176,nm0761603,Jon Sanders
2177,nm2453579,Cheol-ha Lee
2178,nm3159960,Francesco Afro De Falco
2179,nm3890392,Wagner Novais
2180,nm0481280,Martin Lagestee
2181,nm0134224,Kay Cannon
2182,nm3737504,Kiah Roache-Turner
2183,nm0146828,Carolyn Cavallero
2184,nm0079578,Antoinette Beumer
2185,nm3500190,Alessandro Genovesi
2186,nm1050535,Salvador Simó
2187,nm1840195,Koldo Serra
2188,nm1354143,Jho Kwang-soo Kim
2189,nm1879225,Farren Blackburn
2190,nm5444622,Pariphan Wacharanon
2191,nm0378786,Chris Herd
2192,nm1541186,Noriyoshi Sakuma
2193,nm2133921,Hasan Karacadag
2194,nm0452221,Jan Kidawa-Blonski
2195,nm0398575,Jan Hrebejk
2196,nm0473787,Martina Kudlácek
2197,nm0854418,Teller
2198,nm0378681,Hans Herbots
2199,nm1839784,Gekidan Hitori
2200,nm0684666,Joaquim Pinto
2201,nm0251774,Fernando Eimbcke
2202,nm0396933,Ineke Houtman
2203,nm1065892,Julie Lopes-Curval
2204,nm1749449,Mahsun Kirmizigül
2205,nm0959762,Gustaf Åkerblom
2206,nm3248112,Mario O. Moreno
2207,nm1049433,Lenny Abrahamson
2208,nm1587778,Ben Young
2209,nm5989969,Chinoret Kamwandi
2210,nm1470993,Scott Mann
2211,nm0000576,Sean Penn
2212,nm0730894,Brian K. Roberts
2213,nm1439692,Antonio Santini
2214,nm3480671,Benito Bautista
2215,nm1933648,Dome Karukoski
2216,nm1754478,Padraig Reynolds
2217,nm4263273,Artyom Aksenenko
2218,nm0733263,Adam Robitel
2219,nm0438500,Ravi Kapoor
2220,nm1291105,J.A. Bayona
2221,nm0409459,Isshin Inudô
2222,nm4901407,Beñat Beitia
2223,nm0948145,Wai-Man Yip
2224,nm4723772,Juraj Sajmovic
2225,nm1618155,Rafa Lara
2226,nm1219963,David Moreau
2227,nm0230649,Justus von Dohnányi
2228,nm2674307,Patrick Brice
2229,nm0693903,Pascale Pouzadoux
2230,nm3021000,Alexandre Heboyan
2231,nm1413776,Ramon Térmens
2232,nm1415463,Diederik Ebbinge
2233,nm1183062,Stefan Liberski
2234,nm1155314,Philippe Guillard
2235,nm0759848,Samir
2236,nm1540978,Andoy Ranay
2237,nm0082366,Anna Biller
2238,nm1404307,Simon Stone
2239,nm3136289,Takashi Doscher
2240,nm0014960,Alexandre Aja
2241,nm0001885,Lars von Trier
2242,nm0813786,Ben Sombogaart
2243,nm0348197,Jon Gunn
2244,nm1099918,Jeremy Saulnier
2245,nm0005033,Sammo Kam-Bo Hung
2246,nm0596364,Sergey Mokritskiy
2247,nm2011631,Peter Getzels
2248,nm6836749,Lucía Riera
2249,nm0952998,Tonino Zangardi
2250,nm5679772,Scott Jacobs
2251,nm0001754,Todd Solondz
2252,nm0585738,Matthew Miele
2253,nm0770005,James Schamus
2254,nm2795237,Andrés Borghi
2255,nm2981395,Stefano Chiantini
2256,nm2569358,Hernán Zin
2257,nm6940524,Christian Nicolson
2258,nm0212707,Bentley Dean
2259,nm2137182,Florian Cossen
2260,nm3211470,Robert Eggers
2261,nm0571421,Robin McKenna
2262,nm1403892,Yibai Zhang
2263,nm5852594,Elie F. Habib
2264,nm0811611,So Yong Kim
2265,nm3005626,Seong-il Cheon
2266,nm3828631,Ali Yorgancioglu
2267,nm4378516,Gino M. Santos
2268,nm1567655,Nicole Nielsen Horanyi
2269,nm3300845,Joe Clarke
2270,nm2436566,Tyler Nilson
2271,nm2041236,Alberto Romero
2272,nm7085160,Pär Brännström
2273,nm1474337,Jared Moshe
2274,nm0525740,Manu Luksch
2275,nm6785570,Sanyuan Peng
2276,nm2585042,Nesimi Yetik
2277,nm3564996,Oliver Hermanus
2278,nm0183686,Emmanuel Courcol
2279,nm3848723,Tom DeNucci
2280,nm0955270,Takahisa Zeze
2281,nm0955270,Takahisa Zeze
2282,nm2968402,Sherif Elbendary
2283,nm1157527,Andrew Jay Cohen
2284,nm2308774,Destin Daniel Cretton
2285,nm0480768,Gabriel Julien-Laferrière
2286,nm0915394,Keoni Waxman
2287,nm7526847,Catrinel Danaiata
2288,nm0470081,Lars Kraume
2289,nm4691290,Ryon Lee
2290,nm1898126,Mike Birbiglia
2291,nm1248456,Cordula Kablitz-Post
2292,nm0422552,Prakash Jha
2293,nm5956679,Semra Dündar
2294,nm1580771,Ken Wardrop
2295,nm4920270,Mohamed Samy
2296,nm7613065,Fei Yan
2297,nm0773936,Mario Schneider
2298,nm0237876,Karim Dridi
2299,nm2197777,Tom Harper
2300,nm1840911,Mitja Okorn
2301,nm0334824,Rodrigo Grande
2302,nm4043787,Seren Yüce
2303,nm0990924,Armando Casas
2304,nm0076307,Ludovic Bernard
2305,nm0483248,Marianne Lambert
2306,nm0264967,Roberto Faenza
2307,nm1631582,Yuriy Vasilev
2308,nm2320363,Murat Seker
2309,nm3719598,Gi-hoon Jeong
2310,nm0442454,Aki Kaurismäki
2311,nm1150656,Remo D'Souza
2312,nm4907362,Ko-Tai Chou
2313,nm0215166,Maciej Dejczer
2314,nm3550361,Sarik Andreasyan
2315,nm0389415,Gray Hofmeyr
2316,nm7058489,Catalina Mesa
2317,nm1976187,Davy Chou
2318,nm6916808,Ludovic Boukherma
2319,nm0823721,Ben Stassen
2320,nm5815221,Paco Bardales
2321,nm0000419,Jean-Luc Godard
2322,nm4023420,Jorunn Myklebust Syversen
2323,nm1037826,Fabián Forte
2324,nm2375643,Yoann-Karl Whissell
2325,nm5160464,Andrey Andonov
2326,nm0431956,Eric Judor
2327,nm1113528,Martin Bourboulon
2328,nm7570226,Tuan Vu Dinh
2329,nm6263733,Theo Anthony
