primary_title,Country,Budget,Opening Weekend USA,Gross USA,Cumulative Worldwide Gross,start_year,runtime_minutes,genres,averagerating,numvotes,director,Profit,Adventure,Drama,Musical,Romance,War,Action,Animation,Fantasy,Thriller,Music,Mystery,Comedy,Biography,History,Sport,Crime,Documentary,Sci-Fi,Horror,Family,Western
Blackbird,USA,0,45834,78400,78400,2014,99.0,['Drama'],5.6,916.0,Patrik-Ian Polk,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fantastic Beasts and Where to Find Them,UK,180000000,74403387,234037575,814043616,2016,132.0,"['Adventure', 'Family', 'Fantasy']",7.3,365353.0,David Yates,634043616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gorko!,Russia,0,0,0,27369902,2013,100.0,['Comedy'],5.5,2275.0,Zhora Kryzhovnikov,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Universitari - Molto più che amici,Italy,0,0,0,787423,2013,90.0,"['Comedy', 'Romance']",3.5,219.0,Federico Moccia,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Am Wrath,USA,18000000,0,0,228631,2016,92.0,"['Action', 'Crime', 'Drama']",5.4,11198.0,Chuck Russell,-17771369,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Video Games: The Movie,USA,0,12759,23043,23043,2014,101.0,"['Animation', 'Documentary', 'History']",6.1,5191.0,Jeremy Snead,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Stay Away from Me,Italy,0,0,0,5440949,2013,100.0,['Comedy'],5.8,539.0,Alessio Maria Federici,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solo en casa,Venezuela,1000000,0,0,1273291,2012,,['Comedy'],3.6,9.0,Manuel Pifano,273291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sex, Death and Bowling",USA,0,50,5972,5972,2015,92.0,"['Comedy', 'Drama', 'Family']",5.2,304.0,Ally Walker,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Young Style,China,0,0,0,4720000,2013,91.0,"['Comedy', 'Drama', 'Romance']",5.4,279.0,Jie Liu,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Basque Swastika,Spain,0,0,0,11710,2013,80.0,"['Documentary', 'History']",6.8,20.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
War Horse,UK,0,0,0,217803,2014,,['Drama'],8.6,143.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philips and the Monkey Pen,India,0,0,0,16332,2013,140.0,"['Comedy', 'Family']",7.4,1024.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pan,USA,150000000,15315435,35088320,128388320,2015,111.0,"['Adventure', 'Comedy', 'Family']",5.8,55867.0,Joe Wright,-21611680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Motherless Brooklyn,USA,26000000,3500454,9277736,18477736,2019,,"['Crime', 'Drama']",,,Edward Norton,-7522264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Prince of Persia: The Sands of Time,USA,200000000,30095259,90759676,336365676,2010,116.0,"['Action', 'Adventure', 'Fantasy']",6.6,254975.0,Mike Newell,136365676,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magic,USA,11700,0,0,37122,2010,,"['Adventure', 'Family']",3.2,94.0,Robert Davi,25422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Loot,India,0,0,0,16121,2011,110.0,"['Action', 'Comedy', 'Crime']",3.6,278.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Sweeney,UK,2430000,20321,26650,7708312,2012,112.0,"['Action', 'Crime', 'Drama']",6.1,18095.0,Nick Love,5278312,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lupin the 3rd,Japan,10500000,0,0,22361629,2014,133.0,"['Action', 'Adventure', 'Comedy']",5.6,1288.0,Ryûhei Kitamura,11861629,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poltergeist,USA,35000000,22620386,47425125,95437994,2015,93.0,"['Horror', 'Thriller']",4.9,51538.0,Gil Kenan,60437994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kamen Rider Zi-O: Over Quartzer,Japan,0,0,0,2765100,2019,,['Action'],,,Ryuta Tasaki,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Shadows,USA,150000000,29685274,79727149,245527149,2012,113.0,"['Comedy', 'Fantasy', 'Horror']",6.2,229818.0,Tim Burton,95527149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
And Everything Is Going Fine,USA,0,7035,22080,22080,2010,89.0,['Documentary'],7.2,975.0,Steven Soderbergh,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Wildest Dream,USA,0,67848,898137,898137,2010,94.0,"['Adventure', 'Biography', 'Documentary']",7.3,2186.0,Anthony Geffen,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Third Star,UK,1215000,0,0,14586,2010,92.0,['Drama'],7.5,6390.0,Hattie Dalton,-1200414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Better Mus' Come,Jamaica,0,6140,9318,9318,2010,104.0,"['Action', 'Crime', 'Drama']",6.0,148.0,Storm Saulter,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20 Cigarettes,Italy,0,0,0,332955,2010,94.0,"['Drama', 'War']",6.6,674.0,Aureliano Amadei,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Line of Duty,USA,2500000,26839,54204,54204,2013,100.0,"['Action', 'Crime', 'Thriller']",5.2,749.0,Bryan Ramirez,-2445796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Let the Bullets Fly,China,18000000,11287,63012,104731450,2010,132.0,"['Action', 'Comedy', 'Western']",7.4,8234.0,Wen Jiang,86731450,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Killing Bono,UK,0,0,0,717798,2011,114.0,"['Comedy', 'Music']",6.4,5774.0,Nick Hamm,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddy Frogface,Denmark,605000,0,0,2941889,2011,78.0,"['Animation', 'Comedy', 'Family']",5.1,454.0,Peter Dodd,2336889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Restless City,USA,0,8100,8100,8100,2011,80.0,"['Drama', 'Music']",5.9,211.0,Andrew Dosunmu,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under the Hawthorn Tree,China,0,0,0,23004431,2010,114.0,"['Drama', 'Romance']",7.1,2443.0,Yimou Zhang,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cure: The Life of Another,Switzerland,0,0,0,1203,2014,83.0,"['Drama', 'Mystery', 'Thriller']",5.7,230.0,Andrea Staka,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Restrepo,USA,0,35581,1330894,1436391,2010,93.0,"['Documentary', 'War']",7.5,20691.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Higher Ground,USA,2000000,21495,841733,1043262,2011,109.0,['Drama'],6.3,2869.0,Vera Farmiga,-956738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No Distance Left to Run,UK,0,0,0,64273,2010,104.0,"['Biography', 'Documentary', 'Music']",7.9,1159.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Tillman Story,USA,0,52185,802535,802535,2010,94.0,"['Biography', 'Documentary', 'Mystery']",7.8,4321.0,Amir Bar-Lev,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Loosies,USA,3900000,808,3519,36145,2011,89.0,"['Comedy', 'Crime', 'Romance']",6.2,5593.0,Michael Corrente,-3863855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Girl with the Dragon Tattoo,USA,90000000,12768604,102515793,232617430,2011,158.0,"['Crime', 'Drama', 'Mystery']",7.8,387580.0,David Fincher,142617430,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Beck,Japan,0,0,0,20219060,2010,145.0,"['Drama', 'Music']",7.1,840.0,Yukihiko Tsutsumi,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magical Girl Lyrical Nanoha the Movie 1st,Japan,0,0,0,2473891,2010,130.0,"['Action', 'Animation', 'Drama']",6.8,79.0,Keizô Kusakawa,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
If I Were You,UK,0,3889,9432,9432,2012,115.0,"['Comedy', 'Drama']",7.0,1793.0,Joan Carr-Wiggin,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71: Into the Fire,South Korea,10000000,77161,176638,20967660,2010,120.0,"['Action', 'Drama', 'War']",7.4,4646.0,John H. Lee,10967660,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ev,Turkey,0,0,0,176054,2010,,"['Drama', 'Thriller']",5.8,800.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insidious,USA,1500000,13271464,54009150,99557032,2010,103.0,"['Horror', 'Mystery', 'Thriller']",6.9,254197.0,James Wan,98057032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
For 80 Days,Spain,0,0,0,115251,2010,104.0,"['Drama', 'Romance']",7.3,453.0,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Language of a Broken Heart,USA,350000,5861,40645,40645,2011,100.0,"['Comedy', 'Romance']",5.8,302.0,Rocky Powell,-309355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ngok toi,Hong Kong,0,0,0,211004,2010,88.0,['Horror'],4.7,166.0,Dennis Law,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Udo Proksch: Out of Control,Austria,1170000,0,0,118074,2010,88.0,['Documentary'],6.2,20.0,Robert Dornhelm,-1051926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Román pro muze,Czech Republic,0,0,0,3553389,2010,100.0,['Comedy'],5.0,147.0,Tomás Barina,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Desperate Endeavors,USA,0,0,4869,0,2012,109.0,"['Comedy', 'Drama']",7.2,41.0,Salim Khassa,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Giants,Belgium,0,0,0,343324,2011,84.0,"['Adventure', 'Drama']",6.7,1647.0,Bouli Lanners,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No One Lives,USA,2900000,47800,74918,1048704,2012,86.0,"['Horror', 'Thriller']",6.0,16680.0,Ryûhei Kitamura,-1851296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I Phone You,Germany,0,0,0,87583,2011,95.0,"['Comedy', 'Drama', 'Romance']",5.8,188.0,Dan Tang,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Intruder,Thailand,0,0,0,126315,2010,106.0,['Horror'],4.3,136.0,Thanadol Nualsuth,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Cardboard Village,Italy,0,0,0,525341,2011,87.0,['Drama'],6.3,256.0,Ermanno Olmi,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hands of Stone,Panama,20000000,1751388,4712792,4978353,2016,111.0,"['Action', 'Biography', 'Drama']",6.6,12851.0,Jonathan Jakubowicz,-15021647,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good for Nothing,New Zealand,0,0,0,186119,2011,92.0,"['Comedy', 'Thriller', 'Western']",6.1,711.0,Mike Wallis,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CBGB,USA,5000000,3909,40400,40400,2013,102.0,"['Drama', 'Music']",6.6,7962.0,Randall Miller,-4959600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Last Mountain,USA,0,17570,122961,122961,2011,95.0,['Documentary'],7.8,265.0,Bill Haney,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
We Were Here,USA,0,0,0,1873,2011,90.0,"['Biography', 'Documentary', 'History']",7.8,1839.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Me and You,Italy,0,0,0,2593225,2012,103.0,['Drama'],6.6,4950.0,Bernardo Bertolucci,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amigos...,Spain,0,0,0,2806622,2011,,['Comedy'],5.0,508.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Am Kalam,India,0,0,0,691,2010,88.0,"['Comedy', 'Drama']",8.0,3101.0,Nila Madhab Panda,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Women on the 6th Floor,France,8189999,26200,719823,27533970,2010,102.0,['Comedy'],7.1,9167.0,Philippe Le Guay,19343970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mala matura 1947,Poland,0,0,0,21726,2010,109.0,['Drama'],6.4,134.0,Janusz Majewski,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackpot,Norway,0,806,806,1078584,2011,86.0,"['Action', 'Comedy', 'Crime']",6.6,2941.0,Magnus Martens,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Playroom,USA,0,3900,5964,5964,2012,83.0,['Drama'],5.3,582.0,Julia Dyer,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl in Progress,USA,5000000,1384078,2609412,4709246,2012,93.0,"['Comedy', 'Drama']",5.6,6199.0,Patricia Riggen,-290754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annie,USA,65000000,15861939,85911262,136853506,2014,118.0,"['Comedy', 'Drama', 'Family']",5.3,31241.0,Will Gluck,71853506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Detective K: Secret of Virtuous Widow,South Korea,0,0,0,32358664,2011,115.0,"['Action', 'Comedy', 'Crime']",6.4,788.0,Suk-Yoon Kim,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tenchi: The Samurai Astronomer,Japan,0,0,0,9405840,2012,141.0,['Drama'],6.9,275.0,Yôjirô Takita,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Kid Who Lies,Venezuela,0,0,0,739909,2011,100.0,['Drama'],6.3,92.0,Marité Ugas,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Soul,UK,0,6786,8886,1092359,2014,102.0,"['Drama', 'Music']",6.4,3319.0,Elaine Constantine,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruby Sparks,USA,8000000,140822,2540106,9368803,2012,104.0,"['Comedy', 'Drama', 'Fantasy']",7.2,90963.0,,1368803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reality,Italy,0,7072,72577,3350996,2012,116.0,"['Comedy', 'Drama']",6.8,4584.0,Matteo Garrone,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Life Back Then,Japan,0,0,0,6360462,2011,131.0,['Drama'],6.0,110.0,Takahisa Zeze,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passion Island,Hong Kong,0,0,0,2147,2012,93.0,"['Comedy', 'Drama', 'Romance']",3.2,29.0,Kwok-Leung Gan,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiss Me,Sweden,0,0,0,396596,2011,105.0,"['Drama', 'Romance']",6.9,8488.0,Alexandra-Therese Keining,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catch Me... I'm in Love,Philippines,0,0,0,2785978,2011,110.0,"['Comedy', 'Drama', 'Romance']",5.6,153.0,Mae Czarina Cruz,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morente,Spain,0,0,0,20676,2011,90.0,['Documentary'],6.1,45.0,Emilio Ruiz Barrachina,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Liberal Arts,USA,2000000,27435,327345,1150681,2012,97.0,"['Comedy', 'Drama', 'Romance']",6.7,34091.0,Josh Radnor,-849319,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arriya,Spain,0,0,0,67752,2011,,['Drama'],5.2,29.0,Alberto Gorritiberea,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barrymore,Canada,1650000,0,0,59495,2011,83.0,['Drama'],7.2,312.0,Erik Canuel,-1590505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dearest,Japan,0,0,0,26723916,2012,110.0,['Drama'],7.0,315.0,Yasuo Furuhata,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Wedding Video,UK,0,0,0,1827650,2012,94.0,['Comedy'],5.4,2204.0,Nigel Cole,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flatliners,USA,19000000,6574326,16883115,45158254,2017,109.0,"['Drama', 'Horror', 'Mystery']",5.2,33752.0,Niels Arden Oplev,26158254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Er Conde Jones,Venezuela,5000,0,0,5860770,2011,,['Comedy'],4.2,75.0,Benjamin Rausseo,5855770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swirl,Brazil,0,0,0,14411,2011,90.0,['Drama'],7.1,107.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Chorus of Angels,Japan,0,0,0,15591719,2012,122.0,['Mystery'],6.7,268.0,Junji Sakamoto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Risto,Finland,0,0,0,154855,2011,170.0,"['Comedy', 'Drama']",5.3,252.0,Tuomas Summanen,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shady Lady,UK,1406000,0,0,4322,2012,,"['Documentary', 'Drama', 'History']",8.0,58.0,Tristan Loraine,-1401678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
