,0
4677,nm0492909
4678,nm2309735
4679,nm2811093
4680,nm0793944
4681,nm1825897
4682,nm0004234
4683,nm0218289
4684,nm0014203
4685,nm2329795
4686,nm0063769
4687,nm1002207
4688,nm0494504
4689,nm0002194
4690,nm0378660
4691,nm0001774
4692,nm0889410
4693,nm0001661
4694,nm0923736
4695,nm5893763
4696,nm0939147
4697,nm0223939
4698,nm1641310
4699,nm0080120
4700,nm1194496
4701,nm0327944
4702,nm0893659
4703,nm1184258
4704,nm0002044
4705,nm0153740
4706,nm0953740
4707,nm0456239
4708,nm0519594
4709,nm0038875
4710,nm0955443
4711,nm0000329
4712,nm0227992
4713,nm0796361
4714,nm0003506
4715,nm0000163
4716,nm0214320
4717,nm0752244
4718,nm3397365
4719,nm1928500
4720,nm0925870
4721,nm0077149
4722,nm1330998
4723,nm0037708
4724,nm0684842
4725,nm3841967
4726,nm3508781
4727,nm0702797
4728,nm0596668
4729,nm3886858
4730,nm0952083
4731,nm0021506
4732,nm3205815
4733,nm1207847
4734,nm0000110
4735,nm1007525
4736,nm0781842
4737,nm1150656
4738,nm0091313
4739,nm0300944
4740,nm0847585
4741,nm1420315
4742,nm1465005
4743,nm2123102
4744,nm3979458
4745,nm2568271
4746,nm1839743
4747,nm0902741
4748,nm0465894
4749,nm1656175
4750,nm0028196
4751,nm1135423
4752,nm0000464
4753,nm1956691
4754,nm4071637
4755,nm0155280
4756,nm0271246
4757,nm4399063
4758,nm0002159
4759,nm0200500
4760,nm0135576
4761,nm0216459
4762,nm1177494
4763,nm1735543
4764,nm0971239
4765,nm1887138
4766,nm3564996
4767,nm0339004
4768,nm0569166
4769,nm3407375
4770,nm0255615
4771,nm0513371
4772,nm0670995
4773,nm1864230
4774,nm1802688
4775,nm2056836
4776,nm1056425
4777,nm4516817
4778,nm1110313
4779,nm0015091
4780,nm3592235
4781,nm0854620
4782,nm0388473
4783,nm5240687
4784,nm2936819
4785,nm0272402
4786,nm1842523
4787,nm1206631
4788,nm1840848
4789,nm3601988
4790,nm0000169
4791,nm1995070
4792,nm0730000
4793,nm6946444
4794,nm2378257
4795,nm1597669
4796,nm5390018
4797,nm2838692
4798,nm5365309
4799,nm0626090
4800,nm1880561
4801,nm0405605
4802,nm0034531
4803,nm0951197
4804,nm3527520
4805,nm2985661
4806,nm0187834
4807,nm0824414
4808,nm1644500
4809,nm0686375
4810,nm0415245
4811,nm1743370
4812,nm0227625
4813,nm1272325
4814,nm0836423
4815,nm1777967
4816,nm1157609
4817,nm0169135
4818,nm0638115
4819,nm0310673
4820,nm1421754
4821,nm1820341
4822,nm2048314
4823,nm1519249
4824,nm0190861
4825,nm1665004
4826,nm0142517
4827,nm1978402
4828,nm1287472
4829,nm0023355
4830,nm0160840
4831,nm1618472
4832,nm0929502
4833,nm0689319
4834,nm0946734
4835,nm3207292
4836,nm0595062
4837,nm0751080
4838,nm2758684
4839,nm0270099
4840,nm6003086
4841,nm0001824
4842,nm0514952
4843,nm6048394
4844,nm6293294
4845,nm0942504
4846,nm0001570
4847,nm0001565
4848,nm0001108
4849,nm1186435
4850,nm0522393
4851,nm0457565
4852,nm1481493
4853,nm0853393
4854,nm0000318
4855,nm0001752
4856,nm0311687
4857,nm1463009
4858,nm2675246
4859,nm3476645
4860,nm2005379
4861,nm0422638
4862,nm0358327
4863,nm1303735
4864,nm0234506
4865,nm0955443
4866,nm0821620
4867,nm1770672
4868,nm0267812
4869,nm3756719
4870,nm0052737
4871,nm0180912
4872,nm0000399
4873,nm1066739
4874,nm3190380
4875,nm0139905
4876,nm0497565
4877,nm3779904
4878,nm1490123
4879,nm1531686
4880,nm3819852
4881,nm0492315
4882,nm0233920
4883,nm0054685
4884,nm4153241
4885,nm0099521
4886,nm0457565
4887,nm2251718
4888,nm4174851
4889,nm0647438
4890,nm1189755
4891,nm1401411
4892,nm0589168
4893,nm1683671
4894,nm2406324
4895,nm0000934
4896,nm0543886
4897,nm4244515
4898,nm0494355
4899,nm0538105
4900,nm0994368
4901,nm0245747
4902,nm0726638
4903,nm0323239
4904,nm2577763
4905,nm0847690
4906,nm0880134
4907,nm4311206
4908,nm0206760
4909,nm0308520
4910,nm0955270
4911,nm0304065
4912,nm0445129
4913,nm0190389
4914,nm1893182
4915,nm1102140
4916,nm2752482
4917,nm0134811
4918,nm0299175
4919,nm0170719
4920,nm0649117
4921,nm1407702
4922,nm1080858
4923,nm0757081
4924,nm1403597
4925,nm2838520
4926,nm1997420
4927,nm0463581
4928,nm0138927
4929,nm0097580
4930,nm0496752
4931,nm0078704
4932,nm0451170
4933,nm0753912
4934,nm2201450
4935,nm3777147
4936,nm2274197
4937,nm1465130
4938,nm4805705
4939,nm2946194
4940,nm5032074
4941,nm1840304
4942,nm3469952
4943,nm0859323
4944,nm0616959
4945,nm0578757
4946,nm0890060
4947,nm1343477
4948,nm2326632
4949,nm5236479
4950,nm1082611
4951,nm4234237
4952,nm0583600
4953,nm0687739
4954,nm2501199
4955,nm0043953
4956,nm1296554
4957,nm1530431
4958,nm4341395
4959,nm0005222
4960,nm5030675
4961,nm2988017
4962,nm1189197
4963,nm1896833
4964,nm5270814
4965,nm0107655
4966,nm0807070
4967,nm4712381
4968,nm4486604
4969,nm0133326
4970,nm0386892
4971,nm0135332
4972,nm2013599
4973,nm0941825
4974,nm0894787
4975,nm0699764
4976,nm0920274
4977,nm2853792
4978,nm3305928
4979,nm1177494
4980,nm0052045
4981,nm0868219
4982,nm0215299
4983,nm0031329
4984,nm0393254
4985,nm1857470
4986,nm1862104
4987,nm0526749
4988,nm1969131
4989,nm0759368
4990,nm5449082
4991,nm0001629
4992,nm4691188
4993,nm0001469
4994,nm0229962
4995,nm1093039
4996,nm1547925
4997,nm1381702
4998,nm5839802
4999,nm0365385
5000,nm3147562
5001,nm2978290
5002,nm6017262
5003,nm0725652
5004,nm1924282
5005,nm0075666
5006,nm0442479
5007,nm0942504
5008,nm1213790
5009,nm0955270
5010,nm8354173
5011,nm2788363
5012,nm0329755
5013,nm0091076
5014,nm2360222
5015,nm0920274
5016,nm0886976
5017,nm0823721
5018,nm1401857
5019,nm2677451
5020,nm3372147
5021,nm0757081
5022,nm0630633
5023,nm1065402
5024,nm0216214
5025,nm0296144
5026,nm0000419
5027,nm1490123
5028,nm1030148
5029,nm2676052
5030,nm0011470
5031,nm0151121
5032,nm0958766
5033,nm0157337
5034,nm3837756
5035,nm0000600
5036,nm0718646
5037,nm2391552
5038,nm0317834
5039,nm0630197
5040,nm1039140
5041,nm0319772
5042,nm1384379
5043,nm2357225
5044,nm0757958
5045,nm0008332
5046,nm3324251
5047,nm1141845
5048,nm0576298
5049,nm3942301
5050,nm1346947
5051,nm0418621
5052,nm0720297
5053,nm1922735
5054,nm2482152
5055,nm0669704
5056,nm0271685
5057,nm2733360
5058,nm0326558
5059,nm4056433
5060,nm2791932
5061,nm0931251
5062,nm0405578
5063,nm0097517
5064,nm2880943
5065,nm1286067
5066,nm1857340
5067,nm2151723
5068,nm0209800
5069,nm0613580
5070,nm0345174
5071,nm4681321
5072,nm4680629
5073,nm1099956
5074,nm0846590
5075,nm2171633
5076,nm0223606
5077,nm1847640
5078,nm2101047
5079,nm0772816
5080,nm0309697
5081,nm0757084
5082,nm0617407
5083,nm1637785
5084,nm1459798
5085,nm0117929
5086,nm0154055
5087,nm1356951
5088,nm0752110
5089,nm1305990
5090,nm2840517
5091,nm1160962
5092,nm0000881
5093,nm0716739
5094,nm0208343
5095,nm2285927
5096,nm1383301
5097,nm0100078
5098,nm1839743
5099,nm0537737
5100,nm0326937
5101,nm0356042
5102,nm0192845
5103,nm1385080
5104,nm1205568
5105,nm0757858
5106,nm0210193
5107,nm1930582
5108,nm1287524
5109,nm0521803
5110,nm0001885
5111,nm0631590
5112,nm2895884
5113,nm0000419
5114,nm2140294
5115,nm3507882
5116,nm2859182
5117,nm1317689
5118,nm0804909
5119,nm1425860
5120,nm0005139
5121,nm0244344
5122,nm0167008
5123,nm0159402
5124,nm1231289
5125,nm0528963
5126,nm5391136
5127,nm0223606
5128,nm3315387
5129,nm0590855
5130,nm3646431
5131,nm3215670
5132,nm1597722
5133,nm2265536
5134,nm0394053
5135,nm3885065
5136,nm0759270
5137,nm0058713
5138,nm5442742
5139,nm5464371
5140,nm4856396
5141,nm5465109
5142,nm0786186
5143,nm0759536
5144,nm0498677
5145,nm3311094
5146,nm0462895
5147,nm1643201
5148,nm0001775
5149,nm3113346
5150,nm4060924
5151,nm1213790
5152,nm2013693
5153,nm0812773
5154,nm4074404
5155,nm0774420
5156,nm0651900
5157,nm1834385
5158,nm0001880
5159,nm2196568
5160,nm3048916
5161,nm0015091
5162,nm0788409
5163,nm0402153
5164,nm1963886
5165,nm0453411
5166,nm0441839
5167,nm0585738
5168,nm0037867
5169,nm8625898
5170,nm0915814
5171,nm0946734
5172,nm0903474
5173,nm0759207
5174,nm1979875
5175,nm0036349
5176,nm2414127
5177,nm0005509
5178,nm0878763
5179,nm2035215
5180,nm1256756
5181,nm0717225
5182,nm1259604
5183,nm1662732
5184,nm1264352
5185,nm0378144
5186,nm0001068
5187,nm0192845
5188,nm1325482
5189,nm0923330
5190,nm0318916
5191,nm0824882
5192,nm0735083
5193,nm0500988
5194,nm1328817
5195,nm0937511
5196,nm2260417
5197,nm2057311
5198,nm1641324
5199,nm4060924
5200,nm0527453
5201,nm0293822
5202,nm0451799
5203,nm1965582
5204,nm0002178
5205,nm0662530
5206,nm1644176
5207,nm3151947
5208,nm1671983
5209,nm0000881
5210,nm1108177
5211,nm3433382
5212,nm1970399
5213,nm0795153
5214,nm2610311
5215,nm1496044
5216,nm4571174
5217,nm0816498
5218,nm1760744
5219,nm0755158
5220,nm1543912
5221,nm0868595
5222,nm1079001
5223,nm1500530
5224,nm0706422
5225,nm0862911
5226,nm0224167
5227,nm0039575
5228,nm0136021
5229,nm1630429
5230,nm0208876
5231,nm2916574
5232,nm2918988
5233,nm1893665
5234,nm1298542
5235,nm0005101
5236,nm1738698
5237,nm3414974
5238,nm4770353
5239,nm0005618
5240,nm0880928
5241,nm0000154
5242,nm0498898
5243,nm1729447
5244,nm0366867
5245,nm2123102
5246,nm1309333
5247,nm0276400
5248,nm0314068
5249,nm0142766
5250,nm2320169
5251,nm0054358
5252,nm0075644
5253,nm0424103
5254,nm0788171
5255,nm5089333
5256,nm3459788
5257,nm4371472
5258,nm2831530
5259,nm0038093
5260,nm0928832
5261,nm0170043
5262,nm1834385
5263,nm0000591
5264,nm1034885
5265,nm3556568
5266,nm2174582
5267,nm4391414
5268,nm3147478
5269,nm0482901
5270,nm2857829
5271,nm5308050
5272,nm1223381
5273,nm0161244
5274,nm3468066
5275,nm3606346
5276,nm0687427
5277,nm5156380
5278,nm1119672
5279,nm0488715
5280,nm1500530
5281,nm0000165
5282,nm0154716
5283,nm0393234
5284,nm0853393
5285,nm5408047
5286,nm0103785
5287,nm5423424
5288,nm1130275
5289,nm1413364
5290,nm3230428
5291,nm0244697
5292,nm3573399
5293,nm0013763
5294,nm0960025
5295,nm0625896
5296,nm0950759
5297,nm0077106
5298,nm0144881
5299,nm5801106
5300,nm3576774
5301,nm1284464
5302,nm5856477
5303,nm2227497
5304,nm0955443
5305,nm5913711
5306,nm1716636
5307,nm1856823
5308,nm1372499
5309,nm1979167
5310,nm4394673
5311,nm0574625
5312,nm1350736
5313,nm0453477
5314,nm0697014
5315,nm6043072
5316,nm5673791
5317,nm1379772
5318,nm0003506
5319,nm2350892
5320,nm0155539
5321,nm0766263
5322,nm0714361
5323,nm1186703
5324,nm0424035
5325,nm0376006
5326,nm1720364
5327,nm0339004
5328,nm0234780
5329,nm0149491
5330,nm0281396
5331,nm0236226
5332,nm1637768
5333,nm0336486
5334,nm0333471
5335,nm0935863
5336,nm1292833
5337,nm0847859
5338,nm0540962
5339,nm0587955
5340,nm0000142
5341,nm0213354
5342,nm0083348
5343,nm0588087
5344,nm0628146
5345,nm0002339
5346,nm0705535
5347,nm0073888
5348,nm1320966
5349,nm0653083
5350,nm1764630
5351,nm0135724
5352,nm1564826
5353,nm1037507
5354,nm0000247
5355,nm0750121
5356,nm1768943
5357,nm0420817
5358,nm0637297
5359,nm0193010
5360,nm3834732
5361,nm3844374
5362,nm1013662
5363,nm0000776
5364,nm0702855
5365,nm0633729
5366,nm0015328
5367,nm3902031
5368,nm0389591
5369,nm0193508
5370,nm0404882
5371,nm0494069
5372,nm3936368
5373,nm0327944
5374,nm0877078
5375,nm0798062
5376,nm0576987
5377,nm0748919
5378,nm3996936
5379,nm2439708
5380,nm2346369
5381,nm1379105
5382,nm1242054
5383,nm2113581
5384,nm0192478
5385,nm4083526
5386,nm0586281
5387,nm1460159
5388,nm2389602
5389,nm2765527
5390,nm0262509
5391,nm0250625
5392,nm0925870
5393,nm0716980
5394,nm1178289
5395,nm0001752
5396,nm3508453
5397,nm0147233
5398,nm4696421
5399,nm0222150
5400,nm2644707
5401,nm4710366
5402,nm0657965
5403,nm0411213
5404,nm0104312
5405,nm0616673
5406,nm1457818
5407,nm3769292
5408,nm1229520
5409,nm4761394
5410,nm0837271
5411,nm2790431
5412,nm1659911
5413,nm1967210
5414,nm0279448
5415,nm1290014
5416,nm1410462
5417,nm1132362
5418,nm1332844
5419,nm2489573
5420,nm0926911
5421,nm0197234
5422,nm3740508
5423,nm0367059
5424,nm1464376
5425,nm2207625
5426,nm2272926
5427,nm1226774
5428,nm2611855
5429,nm0895835
5430,nm0007052
5431,nm0660266
5432,nm0779433
5433,nm0000202
5434,nm0752244
5435,nm2359379
5436,nm0002645
5437,nm0704289
5438,nm0001241
5439,nm1202477
5440,nm0133075
5441,nm0950728
5442,nm2538216
5443,nm0620378
5444,nm2656048
5445,nm0385725
5446,nm2552646
5447,nm1390437
5448,nm0740213
5449,nm1980429
5450,nm0108100
5451,nm0496029
5452,nm2012322
5453,nm1085908
5454,nm0374663
5455,nm0159900
5456,nm5820154
5457,nm0108333
5458,nm0321159
5459,nm0199047
5460,nm5558857
5461,nm0652541
5462,nm2147000
5463,nm2051728
5464,nm1398746
5465,nm1129214
5466,nm0057819
5467,nm2692858
5468,nm0002041
5469,nm0735083
5470,nm2345425
5471,nm0661345
5472,nm1233815
5473,nm0735705
5474,nm2146152
5475,nm0000487
5476,nm2545456
5477,nm0000217
5478,nm0003506
5479,nm0815204
5480,nm1868177
5481,nm7745954
5482,nm7971037
5483,nm0000127
5484,nm1793079
5485,nm3069762
5486,nm0266622
5487,nm1045865
5488,nm0423646
5489,nm1042371
5490,nm1215600
5491,nm1298542
5492,nm1560977
5493,nm0638189
5494,nm2003899
5495,nm1235145
5496,nm0485153
5497,nm0773790
5498,nm1618194
5499,nm0844541
5500,nm0169135
5501,nm0003939
5502,nm3879512
5503,nm1098171
5504,nm1506005
5505,nm0101047
5506,nm0299677
5507,nm0777788
5508,nm3933875
5509,nm0802248
5510,nm2532035
5511,nm3713658
5512,nm0157345
5513,nm1033667
5514,nm0667686
5515,nm1426540
5516,nm0005197
5517,nm0586123
5518,nm0575690
5519,nm0104771
5520,nm4002691
5521,nm2503633
5522,nm2268763
5523,nm3795588
5524,nm3171048
5525,nm2815252
5526,nm0894173
5527,nm1155957
5528,nm1018219
5529,nm0001752
5530,nm0102629
5531,nm0330185
5532,nm2022248
5533,nm0862312
5534,nm1135320
5535,nm2988155
5536,nm1416190
5537,nm0110292
5538,nm0957505
5539,nm2587757
5540,nm0950841
5541,nm0917669
5542,nm0506485
5543,nm1391054
5544,nm0765761
5545,nm0331532
5546,nm1085096
5547,nm0001054
5548,nm0936464
5549,nm4593873
5550,nm0956537
5551,nm0523607
5552,nm0003910
5553,nm2447809
5554,nm1746006
5555,nm1932020
5556,nm7395295
5557,nm2468927
5558,nm0300795
5559,nm1215478
5560,nm1666445
5561,nm4761949
5562,nm3734897
5563,nm1625220
5564,nm2081247
5565,nm0906667
5566,nm0080689
5567,nm0744834
5568,nm0554501
5569,nm0609399
5570,nm1269545
5571,nm0661345
5572,nm0032714
5573,nm0076081
5574,nm4988988
5575,nm2104333
5576,nm0321894
5577,nm2509269
5578,nm1757777
5579,nm5084863
5580,nm2734866
5581,nm5249757
5582,nm5143231
5583,nm3109770
5584,nm1928849
5585,nm0001554
5586,nm0203993
5587,nm0623392
5588,nm0015856
5589,nm2622274
5590,nm0409791
5591,nm0763634
5592,nm5732579
5593,nm0355070
5594,nm0116511
5595,nm1893464
5596,nm0560277
5597,nm2845464
5598,nm3692739
5599,nm2568708
5600,nm3222230
5601,nm0813394
5602,nm1883042
5603,nm5442911
5604,nm2400342
5605,nm0685297
5606,nm0001403
5607,nm3346049
5608,nm1155461
5609,nm1583171
5610,nm1976989
5611,nm2391053
5612,nm0159039
5613,nm2343919
5614,nm2383584
5615,nm5899379
5616,nm0155446
5617,nm4544049
5618,nm1749779
5619,nm0431971
5620,nm1001695
5621,nm3043248
5622,nm1716636
5623,nm0995978
5624,nm4502162
5625,nm6004953
5626,nm3964742
5627,nm4069082
5628,nm1727396
5629,nm0674020
5630,nm2037005
5631,nm3937763
5632,nm0504642
5633,nm0646391
5634,nm0300210
5635,nm0420941
5636,nm0919369
5637,nm0751102
5638,nm0327273
5639,nm1120092
5640,nm1118104
5641,nm0779265
5642,nm0196860
5643,nm0693561
5644,nm0768249
5645,nm0378893
5646,nm0758924
5647,nm0668247
5648,nm1916853
5649,nm1150959
5650,nm0525659
5651,nm0276400
5652,nm0999525
5653,nm0085257
5654,nm0453657
5655,nm2791932
5656,nm0188899
5657,nm3459865
5658,nm0469639
5659,nm1051221
5660,nm0526019
5661,nm1786164
5662,nm0125739
5663,nm1249411
5664,nm0900251
5665,nm1492932
5666,nm1155501
5667,nm0859853
5668,nm2959497
5669,nm2692858
5670,nm0158305
5671,nm2092442
5672,nm0943458
5673,nm1118659
5674,nm0305869
5675,nm0070159
5676,nm0305563
5677,nm0174374
5678,nm0182499
5679,nm0779641
5680,nm3960638
5681,nm0673853
5682,nm0346360
5683,nm0000146
5684,nm0393799
5685,nm0330347
5686,nm1357855
5687,nm3011138
5688,nm0122653
5689,nm0690940
5690,nm1360810
5691,nm4264958
5692,nm1729048
5693,nm0054280
5694,nm2796318
5695,nm0586281
5696,nm1356588
5697,nm1272773
5698,nm0895835
5699,nm0001885
5700,nm0005303
5701,nm2391552
5702,nm0473014
5703,nm2700992
5704,nm2842515
5705,nm4502494
5706,nm0146568
5707,nm1671993
5708,nm0339619
5709,nm2688320
5710,nm0936628
5711,nm4520651
5712,nm0192478
5713,nm0233771
5714,nm2028715
5715,nm3160595
5716,nm0844896
5717,nm0140109
5718,nm2991303
5719,nm0680846
5720,nm0559668
5721,nm0240995
5722,nm5168545
5723,nm3501582
5724,nm4657759
5725,nm0085627
5726,nm0996433
5727,nm0526732
5728,nm4382297
5729,nm2462311
5730,nm2345855
5731,nm0000108
5732,nm0207775
5733,nm0700605
5734,nm0653561
5735,nm0527852
5736,nm0155280
5737,nm0155280
5738,nm4287134
5739,nm4287134
5740,nm2705766
5741,nm2705766
5742,nm1159647
5743,nm1159647
5744,nm1295651
5745,nm1295651
5746,nm1352003
5747,nm1352003
5748,nm0137228
5749,nm0137228
5750,nm4946876
5751,nm4946876
5752,nm2284092
5753,nm2284092
5754,nm0603466
5755,nm0603466
5756,nm0398619
5757,nm0398619
5758,nm0394114
5759,nm2981010
5760,nm0726356
5761,nm5204466
5762,nm3209872
5763,nm5205784
5764,nm0122653
5765,nm1754436
5766,nm5216590
5767,nm4371344
5768,nm5215176
5769,nm1959340
5770,nm0353673
5771,nm0827750
5772,nm2349060
5773,nm2257147
5774,nm0276634
5775,nm2247200
5776,nm0494569
5777,nm2344305
5778,nm5870374
5779,nm5880517
5780,nm1469068
5781,nm1887138
5782,nm1983812
5783,nm1210360
5784,nm0951197
5785,nm1969131
5786,nm6018378
5787,nm0104312
5788,nm3410783
5789,nm1079032
5790,nm0003419
5791,nm6066341
5792,nm4217820
5793,nm3899646
5794,nm0782213
5795,nm3554264
5796,nm6078543
5797,nm1794344
5798,nm1100969
5799,nm0182459
5800,nm1919456
5801,nm0179373
5802,nm1540978
5803,nm0516352
5804,nm0825039
5805,nm0257891
5806,nm0259428
5807,nm6182173
5808,nm0337756
5809,nm1400426
5810,nm0463674
5811,nm0000217
5812,nm0162166
5813,nm0699095
5814,nm1336172
5815,nm0001675
5816,nm0343903
5817,nm1291267
5818,nm0191147
5819,nm0391996
5820,nm0749914
5821,nm1217518
5822,nm1782510
5823,nm3174449
5824,nm0081540
5825,nm0810252
5826,nm0522844
5827,nm0440269
5828,nm1005607
5829,nm0936464
5830,nm0906476
5831,nm1419055
5832,nm0771054
5833,nm4315078
5834,nm0073888
5835,nm0537361
5836,nm1498570
5837,nm0865918
5838,nm0425894
5839,nm2753462
5840,nm0299923
5841,nm1960322
5842,nm0718125
5843,nm0075849
5844,nm0031992
5845,nm2406154
5846,nm0563473
5847,nm4055347
5848,nm1060017
5849,nm1436693
5850,nm0891114
5851,nm3446966
5852,nm1724912
5853,nm3036208
5854,nm0160157
5855,nm2545652
5856,nm1984342
5857,nm0573084
5858,nm0078519
5859,nm0297934
5860,nm0720503
5861,nm0569790
5862,nm0258172
5863,nm4148339
5864,nm4429579
5865,nm0001281
5866,nm0500988
5867,nm1594248
5868,nm0624423
5869,nm4478600
5870,nm1349376
5871,nm1834891
5872,nm0000886
5873,nm0503497
5874,nm1697112
5875,nm3838717
5876,nm0056006
5877,nm4145507
5878,nm1292891
5879,nm4577814
5880,nm0082154
5881,nm4493337
5882,nm1777491
5883,nm2976841
5884,nm0745131
5885,nm0004033
5886,nm1802395
5887,nm1267569
5888,nm4681362
5889,nm0948159
5890,nm0950553
5891,nm3394358
5892,nm0005614
5893,nm4902653
5894,nm0089889
5895,nm0038896
5896,nm3316287
5897,nm1428204
5898,nm1572115
5899,nm0695038
5900,nm0303309
5901,nm0270099
5902,nm0877617
5903,nm0379773
5904,nm4782106
5905,nm4788625
5906,nm0289800
5907,nm0729086
5908,nm0871086
5909,nm0198472
5910,nm0599472
5911,nm5029450
5912,nm2623327
5913,nm0629334
5914,nm1754943
5915,nm0496095
5916,nm5101513
5917,nm3823554
5918,nm1190799
5919,nm2056100
5920,nm0630112
5921,nm2784117
5922,nm5062323
5923,nm2057169
5924,nm5053973
5925,nm0997736
5926,nm0660707
5927,nm0298807
5928,nm3102070
5929,nm0563473
5930,nm5291195
5931,nm0149131
5932,nm0739979
5933,nm3241061
5934,nm2279646
5935,nm2777808
5936,nm2853542
5937,nm0899501
5938,nm7420174
5939,nm0889402
5940,nm0952968
5941,nm2424342
5942,nm2876503
5943,nm0898288
5944,nm1378747
5945,nm2713006
5946,nm0509504
5947,nm0723309
5948,nm1804614
5949,nm3227090
5950,nm0836708
5951,nm1163050
5952,nm0258784
5953,nm0067619
5954,nm1066739
5955,nm4701759
5956,nm0278803
5957,nm0880521
5958,nm0258732
5959,nm3546475
5960,nm5326250
5961,nm6211307
5962,nm5527877
5963,nm0427896
5964,nm4877401
5965,nm3005274
5966,nm2604895
5967,nm0001206
5968,nm0501281
5969,nm0053613
5970,nm0764367
5971,nm0363652
5972,nm0911334
5973,nm1860649
5974,nm0328636
5975,nm2565292
5976,nm0023832
5977,nm0222150
5978,nm1145057
5979,nm0001053
5980,nm0197636
5981,nm1068186
5982,nm2280148
5983,nm10574290
5984,nm10592286
5985,nm0000450
5986,nm0323239
5987,nm1127653
5988,nm1128050
5989,nm1195308
5990,nm0821844
5991,nm2029797
5992,nm0376655
5993,nm3425417
5994,nm0143984
5995,nm0576610
5996,nm0371684
5997,nm2713730
5998,nm0001081
5999,nm0810334
6000,nm0812546
6001,nm0533284
6002,nm2038223
6003,nm1423555
6004,nm1580671
6005,nm0314863
6006,nm0185848
6007,nm0859323
6008,nm0005522
6009,nm2258330
6010,nm0949210
6011,nm0082450
6012,nm0545382
6013,nm0050287
6014,nm1893457
6015,nm1843271
6016,nm0406267
6017,nm0847294
6018,nm1294036
6019,nm0409369
6020,nm0005363
6021,nm0910966
6022,nm2279930
6023,nm1533498
6024,nm0230859
6025,nm1282415
6026,nm0002194
6027,nm0716814
6028,nm1436933
6029,nm0294997
6030,nm1803835
6031,nm1847738
6032,nm0752328
6033,nm1600838
6034,nm3007540
6035,nm0362136
6036,nm0443411
6037,nm2568502
6038,nm2100536
6039,nm0393394
6040,nm0094435
6041,nm0698184
6042,nm0304541
6043,nm0384825
6044,nm4043787
6045,nm0576548
6046,nm3598892
6047,nm1802196
6048,nm1118715
6049,nm1735334
6050,nm0992159
6051,nm4069612
6052,nm0357584
6053,nm0040286
6054,nm0423626
6055,nm0796504
6056,nm1045937
6057,nm0114976
6058,nm0803203
6059,nm1615028
6060,nm4429340
6061,nm4409181
6062,nm0007439
6063,nm4438742
6064,nm0672704
6065,nm0639021
6066,nm2441296
6067,nm1934813
6068,nm0045873
6069,nm0305362
6070,nm0516360
6071,nm2357819
6072,nm2048920
6073,nm4459525
6074,nm1247462
6075,nm0686375
6076,nm1460159
6077,nm4486562
6078,nm0004716
6079,nm1983812
6080,nm2155757
6081,nm0138809
6082,nm0124636
6083,nm1462495
6084,nm1045686
6085,nm3410783
6086,nm0121437
6087,nm0191109
6088,nm1272773
6089,nm1060997
6090,nm1000616
6091,nm0865573
6092,nm4665031
6093,nm4973558
6094,nm3720444
6095,nm1443023
6096,nm5303486
6097,nm0927268
6098,nm1924579
6099,nm0178886
6100,nm3680682
6101,nm1193794
6102,nm2853069
6103,nm2298653
6104,nm0000487
6105,nm0490774
6106,nm0757084
6107,nm0091335
6108,nm1363250
6109,nm1803137
6110,nm5413948
6111,nm5417719
6112,nm0886095
6113,nm2083706
6114,nm1137445
6115,nm5467419
6116,nm1645774
6117,nm0890060
6118,nm2196871
6119,nm0067457
6120,nm0755158
6121,nm5480120
