,name_id,name
805,nm1232848,Carlos Jaureguialzo
806,nm5276483,Svyatoslav Podgaevskiy
807,nm1319852,Alfonso Pineda Ulloa
808,nm0044651,Peter de Baan
809,nm0082450,Paul Feig
810,nm0393345,Pirjo Honkasalo
811,nm0438957,Chiemi Karasawa
812,nm0874096,Fernando Trueba
813,nm0661799,Cheol-su Park
814,nm2796483,Ruben Amar
815,nm3778782,Rachel MacTaggart
816,nm3087240,Joe Stephenson
817,nm0019242,Daniel Alfredson
818,nm0926592,Margaret Whitton
819,nm0307497,Alex Garland
820,nm1736575,Aram Rappaport
821,nm0849919,Tao Guo
822,nm0004250,Quentin Lee
823,nm1044237,Andrejs Ekis
824,nm4021775,Yuriy Bykov
825,nm0531817,Kevin Macdonald
826,nm0150906,Gordon Chan
827,nm0893659,Gore Verbinski
828,nm0257646,Jonathan English
829,nm0891114,Tom Vaughan
830,nm0395483,Rita Horst
831,nm0225035,Ramona S. Diaz
832,nm0001438,Neil LaBute
833,nm0281508,Ruben Fleischer
834,nm0491708,Eric Lavaine
835,nm3222938,Kris McManus
836,nm0939147,Jing Wong
837,nm0349406,Sebastian Gutierrez
838,nm0777593,Jeffrey Schwarz
839,nm0000729,Casey Affleck
840,nm1012385,Roar Uthaug
841,nm0773603,Julian Schnabel
842,nm0097785,Rose Bosch
843,nm0542642,Ami Canaan Mann
844,nm1433720,Dennis Lee
845,nm0271815,Xiaogang Feng
846,nm2137182,Florian Cossen
847,nm0606483,David Burton Morris
848,nm1942303,Gerardo Olivares
849,nm0819702,Alejandro Springall
850,nm0997841,Hervé Renoh
851,nm0616880,Toni Myers
852,nm0007082,John Stockwell
853,nm0071935,Michael Bennett
854,nm0387306,Ivy Ho
855,nm0470098,Chris Kraus
856,nm1100497,Ken'ichi Takeshita
857,nm0917405,Apichatpong Weerasethakul
858,nm0062879,Ruel S. Bayani
859,nm1488800,Ti West
860,nm0000788,Gillian Armstrong
861,nm0596962,Dominik Moll
862,nm1224879,Pradeep Sarkar
863,nm1166781,Luis Ortega
864,nm0419494,Jose Javier Reyes
865,nm0155093,Peter Chelsom
866,nm0639021,Arne Lindtner Næss
867,nm0359534,Don Handfield
868,nm0867210,Kelvin Tong
869,nm0788855,Abhishek Sharma
870,nm0323239,Will Gluck
871,nm1788079,Ellen Perry
872,nm0458251,Cédric Klapisch
873,nm0153078,Larry Charles
874,nm0005628,Oliver Schmitz
875,nm0538320,Alan Mak
876,nm0813285,Alexandru Solomon
877,nm3907215,S.P. Rajkumar
878,nm1480916,Bora Dagtekin
879,nm0025241,Vicente Amorim
880,nm0471622,Stian Kristiansen
881,nm0386312,Hideyuki Hirayama
882,nm0992370,Wayne Blair
883,nm1672085,Marcin Wrona
884,nm2100674,M. Blash
885,nm0593056,Kôki Mitani
886,nm5091074,Maxim Korostyshevsky
887,nm2976232,Andreas Öhman
888,nm1786164,Olaf de Fleur Johannesson
889,nm1735543,Ry Russo-Young
890,nm0343185,Wolfgang Groos
891,nm2399862,Aanand L. Rai
892,nm0460206,Brian Klugman
893,nm2713351,Jessica Goldberg
894,nm2010960,Heather Courtney
895,nm2343919,John Barker
896,nm0487166,Yorgos Lanthimos
897,nm0256350,Ted Emery
898,nm1302165,René Sampaio
899,nm1726688,Avi Lewis
900,nm4394529,Ahmet Faik Akinci
901,nm0950841,Chatrichalerm Yukol
902,nm0260738,Telmo Esnal
903,nm2488601,Stefan Nieuwoudt
904,nm1503559,Javier Rebollo
905,nm4440203,Cándido Pérez de Armas
906,nm0407941,Mykhailo Illienko
907,nm0155400,Verónica Chen
908,nm1079062,Oriol Paulo
909,nm2927465,Miguel Cruz Carretero
910,nm0004161,Mark Roper
911,nm0716347,Nicolas Winding Refn
912,nm1567950,Juuso Syrjä
913,nm0170719,Nigel Cole
914,nm4533509,Rakesh Ranjan Kumar
915,nm0000343,David Cronenberg
916,nm2999907,Tom Sommerlatte
917,nm0806631,Yannis Smaragdis
918,nm0510681,Mauro Lima
919,nm4860965,Thom Lu
920,nm0237527,Andreas Dresen
921,nm0690602,Marco Pontecorvo
922,nm2029171,Øystein Karlsen
923,nm0343826,Ulrike Grote
924,nm0906247,Christof Wahl
925,nm4333222,David Grovic
926,nm0257991,Jérôme Enrico
927,nm2205622,Pedro Saborido
928,nm3113949,Ed Moschitz
929,nm2262560,Vishal Mahadkar
930,nm0882445,Yesim Ustaoglu
931,nm3389763,Anoop Kannan
932,nm0476417,Kôzô Kusuba
933,nm0412838,Kazuyuki Izutsu
934,nm0296636,Lisa Fruchtman
935,nm3704075,Penny Lane
936,nm1780141,Maximiliano Gutiérrez
937,nm1853544,Pierre Coffin
938,nm0860019,Danièle Thompson
939,nm5181204,Yan Han
940,nm0453518,Jee-woon Kim
941,nm0112456,Peter Brosens
942,nm4968137,Boris Kulomzin
943,nm4972721,Stefano Liberti
944,nm0355217,Simo Halinen
945,nm5209455,Nathan Todd
946,nm1226290,Sung-su Kim
947,nm0231999,Tom Donahue
948,nm1904101,Simen Alsvik
949,nm2784978,Zachary Heinzerling
950,nm0282285,Florian Flicker
951,nm0859074,Jose Thomas
952,nm1738082,Dani de la Orden
953,nm0142286,D.J. Caruso
954,nm0597388,Jason Momoa
955,nm0392237,Nicole Holofcener
956,nm2458042,Lusin Dink
957,nm0571959,Morag McKinnon
958,nm2278021,Lou Howe
959,nm0774760,Carey McKenzie
960,nm0638348,Mark Nuttall
961,nm1326551,Tammy Caplan
962,nm0323937,Fabienne Godet
963,nm1474346,Fermín Muguruza
964,nm0000780,Denys Arcand
965,nm2404755,Claudia Sainte-Luce
966,nm5842268,Cary Bell
967,nm0788858,Anil Sharma
968,nm0190988,Nicolas Cuche
969,nm0883206,Pegi Vail
970,nm0273463,Dieguillo Fernández
971,nm0209435,Daniel de la Vega
972,nm1519285,Holger Haase
973,nm0269463,Jon Favreau
974,nm0320192,Victor Ginzburg
975,nm0591450,Rob Minkoff
976,nm2406731,Bryan Fogel
977,nm0006846,Ric Roman Waugh
978,nm2881346,Eduardo W. Roy Jr.
979,nm1534640,Nicolas Vanier
980,nm2082567,Hafsia Herzi
981,nm0000255,Ben Affleck
982,nm10698259,Sun-Dong Yoo
983,nm1440314,Paul Andrew Williams
984,nm0000500,Richard Linklater
985,nm0168892,Scott Coffey
986,nm1496042,Stevan Mena
987,nm0036496,Jennifer Arnold
988,nm0047047,Jo Baier
989,nm0210701,Manoel de Oliveira
990,nm1266897,Johannes Roberts
991,nm0950775,Jennifer Yuh Nelson
992,nm1514370,Joshua Grannell
993,nm3465216,Mo Ali
994,nm0467811,Aleksandr Kott
995,nm1492655,Yoav Factor
996,nm0093051,Uwe Boll
997,nm2775497,Matthias Hoene
998,nm1777491,Mark A. Reyes
999,nm1990437,Elgin James
1000,nm3067348,Henk Pretorius
1001,nm0268403,Lauralee Farrer
1002,nm0673400,Jesse Peretz
1003,nm1575880,Manuel Sicilia
1004,nm3043248,Chris Foggin
1005,nm1216724,Dictynna Hood
1006,nm0934578,Simon Wincer
1007,nm2128244,Yoshihiro Fukagawa
1008,nm1767218,Lee Toland Krieger
1009,nm1103123,Marcelo Gomes
1010,nm1768180,Sergey Ginzburg
1011,nm0673297,Maggie Peren
1012,nm0394776,Sherry Hormann
1013,nm0331602,Job Gosschalk
1014,nm1060975,Keiichi Hara
1015,nm2355933,Justin Kurzel
1016,nm0711579,Pen-Ek Ratanaruang
1017,nm3010637,Ahmad Abdalla
1018,nm3123654,Mahmood Ali-Balogun
1019,nm1853544,Pierre Coffin
1020,nm3985253,Peter C. Spencer
1021,nm0304541,Dennis Gansel
1022,nm1802244,Kristoffer Metcalfe
1023,nm1137289,Brillante Mendoza
1024,nm0264967,Roberto Faenza
1025,nm1324710,Martin Zandvliet
1026,nm1137388,Nathan Morlando
1027,nm1234631,Arne Toonen
1028,nm0476064,Alex Kurtzman
1029,nm0149260,Alain Chabat
1030,nm1589671,David Jarab
1031,nm3064624,Pepe Carbajo
1032,nm1066739,Yukihiko Tsutsumi
1033,nm0425364,Jesse V. Johnson
1034,nm3659739,Reinis Kalnaellis
1035,nm0135482,Ciro Cappellari
1036,nm1981653,Thean-jeen Lee
1037,nm0026442,Brad Anderson
1038,nm4458549,Jay Bulger
1039,nm0537550,Michael Mailer
1040,nm1835066,Roshan Abbas
1041,nm0690532,Ventura Pons
1042,nm1957810,Ana Rodríguez Rosell
1043,nm0658837,Xavier Palud
1044,nm0332837,Alan Govenar
1045,nm2730235,Tom Morris
1046,nm2333129,Irek Dobrowolski
1047,nm0024925,Hossein Amini
1048,nm0000466,Jean-Pierre Jeunet
1049,nm0449323,Yannick Kergoat
1050,nm0667396,Wolfram Paulus
1051,nm1292685,Ben Hickernell
1052,nm3503229,Anne Émond
1053,nm3283352,Darrett Sanders
1054,nm1296554,Ben Wheatley
1055,nm1615913,Kiefer Liu
1056,nm1429471,Jaume Collet-Serra
1057,nm0150929,Janet Chun
1058,nm3043504,Kristina Buozyte
1059,nm1729100,Ashraf Fayek
1060,nm1961274,Hernán Goldfrid
1061,nm1381767,Mikael Syrén
1062,nm0438228,Diego Kaplan
1063,nm4059888,Sam Peacocke
1064,nm0203993,Terence Davies
1065,nm2153088,Gareth Evans
1066,nm0267398,Mauro Farias
1067,nm4932119,Matthieu Lietaert
1068,nm1616860,Mikko Kuparinen
1069,nm0001707,Paul Schrader
1070,nm0118333,Chris Buck
1071,nm0887068,Pieter Van Hees
1072,nm0423524,Alejandro Jodorowsky
1073,nm4961348,Peter Navarro
1074,nm0868441,Jorge Torregrossa
1075,nm2700559,Gita Pullapilly
1076,nm0513544,Enrique Liporace
1077,nm0610045,Mara Mourão
1078,nm2133921,Hasan Karacadag
1079,nm6066050,Josie Rourke
1080,nm4045090,Verena Paravel
1081,nm2746964,Frauke Finsterwalder
1082,nm5221980,Yunfei Wang
1083,nm1349818,Anna Boden
1084,nm2081116,J.P. Chan
1085,nm0587791,Patrick Mille
1086,nm5006386,Melisa Önel
1087,nm2336464,Roberto Studart
1088,nm0703265,Gracia Querejeta
1089,nm0494389,Bruno Le Jean
1090,nm0894742,Marion Vernoux
1091,nm5041838,Deidre Schoo
1092,nm0962593,Corinne Puget
1093,nm0476201,Karyn Kusama
1094,nm2161247,Paco Cabezas
1095,nm5058908,Anna Odell
1096,nm4398080,Austin Journey
1097,nm0077094,Marcos Bernstein
1098,nm0773845,Helge Schneider
1099,nm1022455,Benh Zeitlin
1100,nm4040545,Joo-Ho Kim
1101,nm0006765,Vidhu Vinod Chopra
1102,nm1101275,Paula de Luque
1103,nm0903438,Tomás Vorel
1104,nm1337885,Jeff Baena
1105,nm5590177,Jamie M. Dagg
1106,nm3303929,Michael Rossato-Bennett
1107,nm4357944,Anne Zohra Berrached
1108,nm0103404,Stephen Bradley
1109,nm2254001,Chi-jan Hou
1110,nm1062000,Jérôme Bonnell
1111,nm0015091,Serdar Akar
1112,nm0942367,Edgar Wright
1113,nm0002653,Joe Johnston
1114,nm0796117,M. Night Shyamalan
1115,nm0074426,Bibo Bergeron
1116,nm0315065,Sacha Gervasi
1117,nm0000776,Michael Apted
1118,nm0642041,Morgan O'Neill
1119,nm0834168,Janis Streics
1120,nm1199954,Jeff Renfroe
1121,nm1285613,Andrew Jarecki
1122,nm0000108,Luc Besson
1123,nm2928313,Nikita Milivojevic
1124,nm0880323,Milind Ukey
1125,nm0938045,George C. Wolfe
1126,nm1560977,Cary Joji Fukunaga
1127,nm1392994,Amma Asante
1128,nm1562982,Joao G. Amorim
1129,nm2458488,Gian Paolo Cugno
1130,nm0164929,Noel Clarke
1131,nm1205568,Barbara Wong Chun-Chun
1132,nm1234012,Julien Rambaldi
1133,nm0001710,David Schwimmer
1134,nm0777593,Jeffrey Schwarz
1135,nm1077275,Julien Magnat
1136,nm1417392,Adam Wingard
1137,nm3686896,David G. Evans
1138,nm0397970,Eric D. Howell
1139,nm3709213,Robert H. Gwinn
1140,nm0011950,Robert Adetuyi
1141,nm0000229,Steven Spielberg
1142,nm0406881,Ahmad Idham
1143,nm8888773,Norman Ruiz
1144,nm0396933,Ineke Houtman
1145,nm2903076,Ashwani Dhir
1146,nm1289234,Marvin Kren
1147,nm3773770,Ketche
1148,nm1821869,Frank Pfeiffer
1149,nm2149099,Hüseyin Tabak
1150,nm0536414,Tova Magnusson
1151,nm1375358,Jon Hurwitz
1152,nm0017028,Lisa Albright
1153,nm0265852,Philippe Falardeau
1154,nm2128244,Yoshihiro Fukagawa
1155,nm4001246,Rain Jung
1156,nm0043742,David Ayer
1157,nm0133899,Guillaume Canet
1158,nm4132647,Jonathan Lee
1159,nm2761475,Jennifer Devoldère
1160,nm3075028,Nick Dalmacy
1161,nm1156441,Jae-gon Son
1162,nm1205568,Barbara Wong Chun-Chun
1163,nm2776774,Alma Har'el
1164,nm1906430,Nicholas Jarecki
1165,nm3040251,Alberto Morais
1166,nm0268543,Dominique Farrugia
1167,nm2574897,Craig Johnson
1168,nm2061225,Ignas Jonynas
1169,nm1030373,Reema Kagti
1170,nm0945724,Takashi Yamazaki
1171,nm1877380,Diego Rafecas
1172,nm0000513,William H. Macy
1173,nm0953147,Janusz Zaorski
1174,nm8616398,Hakan Sahin
1175,nm0150916,Hing-Ka Chan
1176,nm0796117,M. Night Shyamalan
1177,nm2083706,Murat Aslan
1178,nm1170243,Frederick Baker
1179,nm2850440,Bilal Lashari
1180,nm0088955,Neill Blomkamp
1181,nm0076473,Sabine Bernardi
1182,nm0093081,Icíar Bollaín
1183,nm4336998,Omer Fast
1184,nm0490487,Andrew Lau
1185,nm0220341,Sabine Derflinger
1186,nm0183419,Delphine Coulin
1187,nm1966841,Jan Gassmann
1188,nm0786919,Safak Sezer
1189,nm2979103,Dmitriy Dyachenko
1190,nm3779621,Nathaniel Turner
1191,nm2313736,Kyung Ho Lee
1192,nm0868378,Javier Torre
1193,nm0000809,Daniel Auteuil
1194,nm0629191,Ramin Niami
1195,nm0957197,Craig Zisk
1196,nm1883257,Pablo Larraín
1197,nm4685562,Gerald Lee
1198,nm3436850,Syamsul Yusof
1199,nm0159039,Felix Chong
1200,nm0161244,Ji-yeong Jeong
1201,nm1011539,Jeong-hyang Lee
1202,nm4739770,Andre Costantini
1203,nm1471703,Malik Bader
1204,nm1557889,Romain Lévy
1205,nm1038808,Renato Ciasca
1206,nm1597722,Viktor Shamirov
1207,nm4767917,Jamie Lloyd
1208,nm0308498,Sean Garrity
1209,nm0239001,Fabrice du Welz
1210,nm0225269,Kirby Dick
1211,nm0644861,Orhan Oguz
1212,nm1022455,Benh Zeitlin
1213,nm0726954,Eran Riklis
1214,nm0001068,Sofia Coppola
1215,nm3034280,Livia De Paolis
1216,nm4399063,Puttipong Pormsaka Na-Sakonnakorn
1217,nm2411665,Ashish R. Mohan
1218,nm0772522,Volker Schlöndorff
1219,nm1165953,Yu Li
1220,nm2522719,Julia von Heinz
1221,nm0841326,Antonin Svoboda
1222,nm1061965,José Eduardo Belmonte
1223,nm2106742,Hisham Zaman
1224,nm1135014,Alan Brown
1225,nm0316795,Alex Gibney
1226,nm3578010,Yukihiro Miyamoto
1227,nm2111339,Borja Soler
1228,nm1947983,Hajime Hashimoto
1229,nm0213450,Dean DeBlois
1230,nm3929944,Adrián Saba
1231,nm0104487,Larry Brand
1232,nm2233828,Thomas Macho
1233,nm1633070,Teresa Suarez
1234,nm1410815,Asghar Farhadi
1235,nm2092872,Rob Williams
1236,nm0463628,Masayuki Kojima
1237,nm5300836,Lana Wilson
1238,nm1411329,Ask Hasselbalch
1239,nm2949944,Mychal Simka
1240,nm0684762,Juan Pinzás
1241,nm5318845,Mike Brett
1242,nm0343185,Wolfgang Groos
1243,nm1170339,Julius Avery
1244,nm0850121,Marek Tapák
1245,nm3154019,Tomás Sánchez
1246,nm0109359,Steven Brill
1247,nm1637785,Liza Johnson
1248,nm1347153,Tyler Perry
1249,nm2379028,Corin Hardy
1250,nm2275000,Christian Schwochow
1251,nm0746823,Rick Rowley
1252,nm0810997,Roberto Sneider
1253,nm0184362,Gustavo Cova
1254,nm0500988,Claude Lelouch
1255,nm3264792,Lenka Kny
1256,nm0158557,Jirí Chlumský
1257,nm1804518,Donovan Marsh
1258,nm0000272,Fanny Ardant
1259,nm1983138,Rergchai Poungpetch
1260,nm0027271,Paul W.S. Anderson
1261,nm1170243,Frederick Baker
1262,nm4050491,Peter Hutchings
1263,nm1258777,Eskil Vogt
1264,nm4899088,Salomé Lamas
1265,nm2488601,Stefan Nieuwoudt
1266,nm0586281,Takashi Miike
1267,nm5481432,Tsz Ming Wong
1268,nm1195585,Sermiyan Midyat
1269,nm3614132,Yeon-Shick Shin
1270,nm8351963,Vivek Elangovan
1271,nm0403225,Jianqi Huo
1272,nm0104200,Mark Bramble
1273,nm0586281,Takashi Miike
1274,nm0001837,Peter Weir
1275,nm10697918,Kristján Kristjánsson
1276,nm5092736,Zhenghu Li
1277,nm10425484,Muh Chen
1278,nm1245735,Oskar Santos
1279,nm0891216,Matthew Vaughn
1280,nm2201223,Juan Felipe Orozco
1281,nm1014840,Aitor Gaizka
1282,nm0679031,Brad Peyton
1283,nm0509448,Jonathan Liebesman
1284,nm1836315,Marc Meyers
1285,nm0788202,Adam Shankman
1286,nm0081540,Susanne Bier
1287,nm0606439,Christopher Morris
1288,nm0758933,Jean-Paul Salomé
1289,nm0395368,Simone Horrocks
1290,nm0348181,James Gunn
1291,nm0072600,Ned Benson
1292,nm0291205,David Frankel
1293,nm0951206,Brian Yuzna
1294,nm0851710,Michael Taverna
1295,nm0146991,Fred Cavayé
1296,nm0470081,Lars Kraume
1297,nm1662728,Salomón Shang
1298,nm0889402,Carlo Vanzina
1299,nm0000626,John Sayles
1300,nm0015295,Zoya Akhtar
1301,nm0833780,Greg Strause
1302,nm0527325,Dana Lustig
1303,nm0092632,Carlos Bolado
1304,nm3769292,Shôjirô Nakazawa
1305,nm1349318,Sajid Khan
1306,nm0326150,Linda Goldstein Knowlton
1307,nm3815263,Dae-gyu Kang
1308,nm2308899,Marcel Rasquin
1309,nm3772967,Julia Leigh
1310,nm0563748,Achero Mañas
1311,nm0359734,Michael Haneke
1312,nm0344985,Anders Grönros
1313,nm0873608,Zdenek Troska
1314,nm3819792,Geoff Moore
1315,nm0400170,Ralf Huettner
1316,nm1170855,J.C. Chandor
1317,nm0254786,David R. Ellis
1318,nm3742120,Baldvin Zophoníasson
1319,nm0996471,Samuel Benchetrit
1320,nm1561227,Julien Lacombe
1321,nm3890392,Wagner Novais
1322,nm1959192,Sergey Loban
1323,nm1901883,Jan Tenhaven
1324,nm2039774,Tarô Ohtani
1325,nm0000463,Famke Janssen
1326,nm0698283,Andreas Prochaska
1327,nm0072329,Carlos Benpar
1328,nm0190988,Nicolas Cuche
1329,nm0155201,Daming Chen
1330,nm0617428,Taru Mäkelä
1331,nm0260149,Jaime Escallon-Buraglia
1332,nm1031708,Mikkel Nørgaard
1333,nm0661791,Chan-wook Park
1334,nm1991486,Maryam Keshavarz
1335,nm0007139,Hark Tsui
1336,nm0580982,Agnès Merlet
1337,nm0261840,Luis Estrada
1338,nm0523509,Gustavo Loza
1339,nm0698757,Svetlana Proskurina
1340,nm1507490,Jakob Ziemnicki
1341,nm0334787,Michael Grandage
1342,nm1298625,Pauline Chan
1343,nm0000500,Richard Linklater
1344,nm3078995,Ilian Djevelekov
1345,nm0459996,Reinhard Klooss
1346,nm0844896,Eduardo Sánchez
1347,nm4027698,Adam Dobrzycki
1348,nm0686304,Marcelo Piñeyro
1349,nm0347075,Laurice Guillen
1350,nm0239001,Fabrice du Welz
1351,nm0151066,Peter Ho-Sun Chan
1352,nm0001429,Takeshi Kitano
1353,nm0001243,William Friedkin
1354,nm0001741,Bryan Singer
1355,nm1330998,Izuru Narushima
1356,nm1630941,Kadir Ferati Balci
1357,nm3213296,Özcan Alper
1358,nm0954500,Petr Zelenka
1359,nm1189816,Kamen Kalev
1360,nm3796645,Tolga Karaçelik
1361,nm0313652,Pablo Giorgelli
1362,nm0644399,Vince Offer
1363,nm0467285,Viktor Kosakovskiy
1364,nm2116003,Alex Barrett
1365,nm1319488,David Marqués
1366,nm2484246,Josef Astor
1367,nm4159663,Fanfan Zhang
1368,nm0814085,Stephen Sommers
1369,nm0120814,Noël Burch
1370,nm0168553,Jean-Claude Codsi
1371,nm0031888,Shinji Aoyama
1372,nm2910439,Kirill Kuzin
1373,nm0001125,Benicio Del Toro
1374,nm0751102,David O. Russell
1375,nm0797736,Adam Sikora
1376,nm3198798,Shayne Edwards
1377,nm2433588,Qunshu Gao
1378,nm4259348,Jong-ho Huh
1379,nm0681852,Robbie Pickering
1380,nm0361735,Masato Harada
1381,nm1223910,Sujoy Ghosh
1382,nm1475889,Torsten Wacker
1383,nm3087245,Leticia Jorge
1384,nm1371074,Hyo-jin Kang
1385,nm0024887,Santiago Amigorena
1386,nm3997712,Marc Silver
1387,nm0603588,Gaël Morel
1388,nm1728099,Eric Wareheim
1389,nm0429535,Steven de Jong
1390,nm0442455,Mika Kaurismäki
1391,nm2141317,Roger Ross Williams
1392,nm0200403,Michelle Danner
1393,nm0492825,Jesse Lawrence
1394,nm0625245,Chris Nelson
1395,nm1475794,Flip Van der Kuil
1396,nm0326946,Rita Azevedo Gomes
1397,nm0001502,Luis Mandoki
1398,nm0000517,Terrence Malick
1399,nm1325852,Greg Zglinski
1400,nm3555215,Urs Schnell
1401,nm0436784,Kenji Kamiyama
1402,nm0006860,Damian Lee
1403,nm3981229,Andrey Marmontov
1404,nm0592803,Sudhir Mishra
1405,nm3312367,Kentaro Horikirizono
1406,nm1495139,Roan Johnson
1407,nm0863387,George Tillman Jr.
1408,nm0647718,Lasse Spang Olsen
1409,nm0351410,Serif Gören
1410,nm1304568,Joan Cutrina
1411,nm0276349,Shane Meadows
1412,nm2603255,Eiki Takahashi
1413,nm0853853,Chris Teerink
1414,nm1463981,Çagan Irmak
1415,nm1177753,Eduardo Nunes
1416,nm1890845,Sean Anders
1417,nm0959881,Reis Çelik
1418,nm5090157,Randy Moore
1419,nm1430969,Arun Kumar
1420,nm0134503,Saara Cantell
1421,nm0159116,Sung Pong Choo
1422,nm3151236,William Kan
1423,nm0217052,Pedro Delgado
1424,nm0669704,Raoul Peck
1425,nm1547925,Poj Arnon
1426,nm1130190,Fernando Lebrija
1427,nm3253001,Stephanie Soechtig
1428,nm2554792,Mac Carter
1429,nm1957418,Oleg Fesenko
1430,nm1414810,E.L. Katz
1431,nm5267966,Alejandro Ezcurdia
1432,nm1508214,Michael J. Prosser
1433,nm0000591,Roman Polanski
1434,nm0814469,Sion Sono
1435,nm1006692,Dick Carruthers
1436,nm0230859,Xavier Dolan
1437,nm0726034,Patrick Ridremont
1438,nm0389712,Joanna Hogg
1439,nm0688585,Jean-Marie Poiré
1440,nm2293779,Alessandro Siani
1441,nm0586482,Nikita Mikhalkov
1442,nm1547859,Kyle Patrick Alvarez
1443,nm0000110,Kenneth Branagh
1444,nm2283173,Glenio Bonder
1445,nm0829820,Scott Stewart
1446,nm0761498,Chris Sanders
1447,nm0668247,Alexander Payne
1448,nm1580675,T. Lee Beideck
1449,nm1804518,Donovan Marsh
1450,nm2721721,Kai Parlange Tessmann
1451,nm0000217,Martin Scorsese
1452,nm0000204,Natalie Portman
1453,nm0000095,Woody Allen
1454,nm0294457,Thor Freudenthal
1455,nm1397301,Anurag Basu
1456,nm0925482,Stiles White
1457,nm0178376,Scott Cooper
1458,nm2782185,Rupert Sanders
1459,nm1458283,José Manuel Cravioto
1460,nm0283377,Per Fly
1461,nm0326558,Markus Goller
1462,nm0802248,Tarsem Singh
1463,nm0848414,Lee Tamahori
1464,nm0004306,George Miller
1465,nm1001051,Ho-Cheung Pang
1466,nm1402202,Julian Gilbey
1467,nm0098291,Charlotte Sachs Bostrup
1468,nm0463581,Timo Koivusalo
1469,nm1547964,Richard Ayoade
1470,nm0815204,Paolo Sorrentino
1471,nm0784805,Giorgio Serafini
1472,nm0853238,Tate Taylor
1473,nm2149571,Adamo P. Cultraro
1474,nm0585344,Jim Mickle
1475,nm0154312,Pascal Chaumeil
1476,nm0520488,Phil Lord
1477,nm1785691,Dana Adam Shapiro
1478,nm0137830,Henning Carlsen
1479,nm1543866,Till Endemann
1480,nm3116547,Nikola Lezaic
1481,nm0878756,Tom Tykwer
1482,nm0927286,Wm. Peter Wiedensmith
1483,nm0654830,François Ozon
1484,nm1229323,Jon Wright
1485,nm0433073,Juan José Jusid
1486,nm0200702,Dany Boon
1487,nm0586281,Takashi Miike
1488,nm1270033,David M. Rosenthal
1489,nm0117929,Franziska Buch
1490,nm0298132,Lee Fulkerson
1491,nm0344804,Yuri Grymov
1492,nm1318393,Anahí Berneri
1493,nm0000165,Ron Howard
1494,nm1699659,Hakan Algül
1495,nm0585701,Martin Miehe-Renard
1496,nm3817974,Ian Palmer
1497,nm2305561,Javier Colinas
1498,nm0459996,Reinhard Klooss
1499,nm1163237,Clio Barnard
1500,nm0020491,Elizabeth Allen Rosenbaum
1501,nm0854853,Joona Tena
1502,nm2819316,Geoffrey Fletcher
1503,nm0493948,Gianfrancesco Lazotti
1504,nm0138759,Marcos Carnevale
1505,nm0710490,Mari Rantasila
1506,nm2152367,Ivette Löcker
1507,nm0564402,Simon McBurney
1508,nm0371852,Annette Haywood-Carter
1509,nm0081935,Bruno Bigoni
1510,nm0848501,Augusto Tamayo San Román
1511,nm0001401,Angelina Jolie
1512,nm0154385,Philippe de Chauveron
1513,nm0855843,Jessy Terrero
1514,nm2883649,Benjamin Renner
1515,nm0474747,Kazuyoshi Kumakiri
1516,nm0856500,Sylvie Testud
1517,nm2381404,Aleksandr Mikhaylov
1518,nm4274575,Vetrimaaran
1519,nm2151723,Ron Scalpello
1520,nm1490776,Alberto Mar
1521,nm0160900,Yen-Ping Chu
1522,nm0000361,Brian De Palma
1523,nm1189997,Masatoshi Kurakata
1524,nm1890481,Ismael Larrain
1525,nm1804518,Donovan Marsh
1526,nm0000783,Dario Argento
1527,nm0074311,Pablo Berger
1528,nm0151135,Tony Chan
1529,nm0962952,Ron Honsa
1530,nm1298152,Peter Bebjak
1531,nm1509373,Kirstin Marcon
1532,nm0762773,Wieslaw Saniewski
1533,nm2610231,Zal Batmanglij
1534,nm1199513,Dave Kim
1535,nm4394673,Xing Fei
1536,nm0610182,Jean-Marc Moutout
1537,nm1125745,Justin Dix
1538,nm2207092,Ha Lee
1539,nm1726262,Timothy Armstrong
1540,nm2868171,Simon Aboud
1541,nm0812862,Silvio Soldini
1542,nm0001317,Renny Harlin
1543,nm1264094,Lara Saba
1544,nm4446096,Bumpy
1545,nm0117929,Franziska Buch
1546,nm0393254,Sang-soo Hong
1547,nm0702505,Janno Põldma
1548,nm2151556,Jong-bin Yoon
1549,nm0467870,Petri Kotwica
1550,nm3849745,Dimitar Kotzev
1551,nm3307527,Gabriela Pichler
1552,nm0481866,Marion Laine
1553,nm3340638,Scott Thurman
1554,nm1474337,Jared Moshe
1555,nm0268380,Peter Farrelly
1556,nm1093728,Ross Venokur
1557,nm3193813,Sam Blair
1558,nm0312315,Hugo Gélin
1559,nm0001060,Chris Columbus
1560,nm4562662,Mandeep Kumar
1561,nm4803267,Omar Mullick
1562,nm0357463,Cao Hamburger
1563,nm2163910,Miguel Larraya
1564,nm2242451,Mika Ninagawa
1565,nm1060915,Alex Holdridge
1566,nm0864775,Johnnie To
1567,nm0690931,Yuen-Leung Poon
1568,nm0577647,Theodore Melfi
1569,nm0209414,Francis dela Torre
1570,nm4661972,Joanna Lombardi
1571,nm1576066,Eva Sørhaug
1572,nm2280980,Lucy Mulloy
1573,nm1168564,Ha Yoo
1574,nm0994537,Sara Johnsen
1575,nm3760126,Mez Tharatorn
1576,nm2158670,Eduardo Goldenstein
1577,nm0952077,Dervis Zaim
